edge_id,realworld_edge_id,u,v,key,routeable_vehicle_highway,highway_raw,highway_class,highway_evidence_class,length_m,length_evidence_class,maxspeed_raw,observed_maxspeed_kph,speed_kph_used,speed_evidence_class,lanes_raw,lane_count,lane_evidence_class,capacity_raw,capacity_proxy_veh_per_hr,lane_based_capacity_candidate_veh_per_hr,lane_based_capacity_evidence_class,capacity_evidence_class,free_flow_time_min,free_flow_time_evidence_class,base_disruption_raw,base_disruption_probability,base_disruption_evidence_class,benchmark_travel_time_min,benchmark_source_label,benchmark_snapshot_path,benchmark_evidence_class,attribute_assumptions,weak_for_final_claim,evidence_status,claim_boundary
'10009448566'->'10009448551':0:osm:1092931546,osm:1092931546,10009448566,10009448551,0,false,cycleway,unclassified,expert proxy,3.669593,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.007339,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448566'->'10009448567':0:osm:1092931546,osm:1092931546,10009448566,10009448567,0,false,cycleway,unclassified,expert proxy,0.985014,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.00197,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448566'->'5873076167':0:osm:473999360,osm:473999360,10009448566,5873076167,0,false,footway,unclassified,expert proxy,1.449101,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.002898,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448566'->'6960603040':0:osm:473999360,osm:473999360,10009448566,6960603040,0,false,footway,unclassified,expert proxy,21.679058,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.043358,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448567'->'10009448565':0:osm:1092931546,osm:1092931546,10009448567,10009448565,0,false,cycleway,unclassified,expert proxy,1.216063,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.002432,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448567'->'10009448566':0:osm:1092931546,osm:1092931546,10009448567,10009448566,0,false,cycleway,unclassified,expert proxy,0.985014,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.00197,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448567'->'5873076167':0:osm:624176425,osm:624176425,10009448567,5873076167,0,false,footway,unclassified,expert proxy,1.125114,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.00225,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448567'->'8571022833':0:osm:624176425,osm:624176425,10009448567,8571022833,0,false,footway,unclassified,expert proxy,63.135174,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.12627,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448568'->'10009448573':0:osm:1092931547,osm:1092931547,10009448568,10009448573,0,false,footway,unclassified,expert proxy,13.683182,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.027366,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448568'->'10009448574':0:osm:1092931547,osm:1092931547,10009448568,10009448574,0,false,footway,unclassified,expert proxy,10.933901,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.021868,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448568'->'2477236790':0:osm:474014330,osm:474014330,10009448568,2477236790,0,false,service,service,OSM-derived,38.377353,OSM-derived,,,20,expert proxy,,,expert proxy,,200,,,expert proxy,0.115132,expert proxy,,0.05,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448568'->'845975970':0:osm:474014330,osm:474014330,10009448568,845975970,0,false,service,service,OSM-derived,12.623396,OSM-derived,,,20,expert proxy,,,expert proxy,,200,,,expert proxy,0.03787,expert proxy,,0.05,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448569'->'10009448574':0:osm:1092931545,osm:1092931545,10009448569,10009448574,0,false,cycleway,unclassified,expert proxy,217.158234,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.434316,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448569'->'2477247449':0:osm:239951652,osm:239951652,10009448569,2477247449,0,false,service,service,OSM-derived,11.341999,OSM-derived,,,20,expert proxy,,,expert proxy,,200,,,expert proxy,0.034026,expert proxy,,0.05,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448569'->'6002365627':0:osm:239951652,osm:239951652,10009448569,6002365627,0,false,service,service,OSM-derived,15.001896,OSM-derived,,,20,expert proxy,,,expert proxy,,200,,,expert proxy,0.045006,expert proxy,,0.05,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448569'->'8432257680':0:osm:1092931545,osm:1092931545,10009448569,8432257680,0,false,cycleway,unclassified,expert proxy,81.463561,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.162927,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448570'->'10009448571':0:osm:1092931545,osm:1092931545,10009448570,10009448571,0,false,cycleway,unclassified,expert proxy,47.184009,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.094368,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448570'->'357888238':0:osm:1092931545,osm:1092931545,10009448570,357888238,0,false,cycleway,unclassified,expert proxy,38.131634,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.076263,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448570'->'8432257671':0:osm:474020307,osm:474020307,10009448570,8432257671,0,false,service,service,OSM-derived,9.134764,OSM-derived,,,20,expert proxy,,,expert proxy,,200,,,expert proxy,0.027404,expert proxy,,0.05,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448570'->'8432257672':0:osm:474020307,osm:474020307,10009448570,8432257672,0,false,service,service,OSM-derived,9.223421,OSM-derived,,,20,expert proxy,,,expert proxy,,200,,,expert proxy,0.02767,expert proxy,,0.05,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448571'->'10009448570':0:osm:1092931545,osm:1092931545,10009448571,10009448570,0,false,cycleway,unclassified,expert proxy,47.184009,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.094368,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448571'->'13637066103':0:osm:1092931545,osm:1092931545,10009448571,13637066103,0,false,cycleway,unclassified,expert proxy,346.294448,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.692589,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448571'->'2477237066':0:osm:239950534,osm:239950534,10009448571,2477237066,0,false,service,service,OSM-derived,11.043583,OSM-derived,,,20,expert proxy,,,expert proxy,,200,,,expert proxy,0.033131,expert proxy,,0.05,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448571'->'8432257677':0:osm:239950534,osm:239950534,10009448571,8432257677,0,false,service,service,OSM-derived,4.110849,OSM-derived,,,20,expert proxy,,,expert proxy,,200,,,expert proxy,0.012333,expert proxy,,0.05,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448572'->'10009448558':0:osm:1092931545,osm:1092931545,10009448572,10009448558,0,false,cycleway,unclassified,expert proxy,3.582966,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.007166,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448572'->'10009448559':0:osm:1259550880,osm:1259550880,10009448572,10009448559,0,false,cycleway,unclassified,expert proxy,8.746014,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.017492,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448572'->'2477234864':0:osm:239950331,osm:239950331,10009448572,2477234864,0,false,footway,unclassified,expert proxy,22.556389,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.045113,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448572'->'5228333057':0:osm:1259550881,osm:1259550881,10009448572,5228333057,0,false,cycleway,unclassified,expert proxy,7.009791,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.01402,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448573'->'10009448568':0:osm:1092931547,osm:1092931547,10009448573,10009448568,0,false,footway,unclassified,expert proxy,13.683182,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.027366,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448573'->'357888158':0:osm:1092931546,osm:1092931546,10009448573,357888158,0,false,cycleway,unclassified,expert proxy,137.575901,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.275152,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448574'->'10009448568':0:osm:1092931547,osm:1092931547,10009448574,10009448568,0,false,footway,unclassified,expert proxy,10.933901,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.021868,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448574'->'10009448569':0:osm:1092931545,osm:1092931545,10009448574,10009448569,0,false,cycleway,unclassified,expert proxy,217.158234,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.434316,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448575'->'10009448546':0:osm:1092931548,osm:1092931548,10009448575,10009448546,0,false,cycleway,unclassified,expert proxy,122.280261,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.244561,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009448575'->'10009471491':0:osm:1092936829,osm:1092936829,10009448575,10009471491,0,false,cycleway,unclassified,expert proxy,30.858157,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.061716,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009471488'->'5260056425':0:osm:871427412,osm:871427412,10009471488,5260056425,0,false,cycleway,unclassified,expert proxy,41.564192,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.083128,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'10009471488'->'8116819791':0:osm:871427412,osm:871427412,10009471488,8116819791,0,false,cycleway,unclassified,expert proxy,213.868187,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.427736,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
