u,v,key,realworld_edge_id,osmid,highway,length_m,routeable_vehicle_highway,geometry_present,source
8357174040,12129019935,0,osm:899450020,899450020,footway,11.657871,false,false,osm_overpass
8357174040,6546731635,0,osm:37403091,37403091,tertiary,10.552177,true,false,osm_overpass
8357174040,8431981075,0,osm:899450020,899450020,footway,9.567625,false,false,osm_overpass
8357174040,8431981077,0,osm:37403091,37403091,tertiary,8.391568,true,false,osm_overpass
8357174041,5273854575,0,osm:1310003754,1310003754,cycleway,75.927248,false,false,osm_overpass
8357174041,8431981075,0,osm:1310003754,1310003754,cycleway,4.012115,false,false,osm_overpass
8357174042,8357174052,0,osm:899450019,899450019,cycleway,47.242666,false,false,osm_overpass
8357174042,8357174053,0,osm:899450019,899450019,cycleway,75.140953,false,false,osm_overpass
8357174043,8357174044,0,osm:1092936828,1092936828,cycleway,13.014075,false,false,osm_overpass
8357174043,8357174051,0,osm:1092936828,1092936828,cycleway,84.912544,false,false,osm_overpass
8357174044,11177272215,0,osm:1092931542,1092931542,footway,3.230320,false,false,osm_overpass
8357174044,8357174043,0,osm:1092936828,1092936828,cycleway,13.014075,false,false,osm_overpass
8357174044,8357174045,0,osm:899450018,899450018,footway,9.859207,false,false,osm_overpass
8357174045,8357174044,0,osm:899450018,899450018,footway,9.859207,false,false,osm_overpass
8357174045,8357174046,0,osm:899450018,899450018,footway,44.683579,false,false,osm_overpass
8357174046,8357174045,0,osm:899450018,899450018,footway,44.683579,false,false,osm_overpass
8357174046,8357174047,0,osm:899450018,899450018,footway,27.872186,false,false,osm_overpass
8357174047,8357174046,0,osm:899450018,899450018,footway,27.872186,false,false,osm_overpass
8357174047,8357174048,0,osm:899450018,899450018,footway,46.052531,false,false,osm_overpass
8357174048,8357174047,0,osm:899450018,899450018,footway,46.052531,false,false,osm_overpass
8357174048,8357174049,0,osm:899450018,899450018,footway,36.678121,false,false,osm_overpass
8357174049,8357174048,0,osm:899450018,899450018,footway,36.678121,false,false,osm_overpass
8357174049,8357174050,0,osm:899450018,899450018,footway,48.418106,false,false,osm_overpass
8357174050,8357174049,0,osm:899450018,899450018,footway,48.418106,false,false,osm_overpass
8357174051,2477231274,0,osm:688650620,688650620,cycleway,90.570111,false,false,osm_overpass
8357174051,8357174043,0,osm:1092936828,1092936828,cycleway,84.912544,false,false,osm_overpass
8357174051,8357174052,0,osm:1092936828,1092936828,cycleway,13.814368,false,false,osm_overpass
8357174052,8357174042,0,osm:899450019,899450019,cycleway,47.242666,false,false,osm_overpass
8357174052,8357174051,0,osm:1092936828,1092936828,cycleway,13.814368,false,false,osm_overpass
8357174053,5273854575,0,osm:1310003754,1310003754,cycleway,11.383071,false,false,osm_overpass
8357174053,8357174042,0,osm:899450019,899450019,cycleway,75.140953,false,false,osm_overpass
8357174097,2477230546,0,osm:899450023,899450023,unclassified,79.221299,true,false,osm_overpass
8357174097,8357174098,0,osm:899450023,899450023,unclassified,31.905210,true,false,osm_overpass
8357174098,5775919158,0,osm:532940786,532940786,secondary,1.047659,true,false,osm_overpass
8357174098,8357174097,0,osm:899450023,899450023,unclassified,31.905210,true,false,osm_overpass
8357174099,3240699912,0,osm:1182808824,1182808824,footway,115.899270,false,false,osm_overpass
8357174099,7838675934,0,osm:1182808824,1182808824,footway,10.790830,false,false,osm_overpass
8357174099,871458014,0,osm:73533711,73533711,steps,16.974707,false,false,osm_overpass
8357174101,857271289,0,osm:533735581,533735581,footway,7.830567,false,false,osm_overpass
8357174101,871458014,0,osm:533735581,533735581,footway,33.566000,false,false,osm_overpass
8357174103,732443169,0,osm:908686304,908686304,primary,14.459379,true,false,osm_overpass
8357174140,13619909918,0,osm:74395490,74395490,footway,23.147702,false,false,osm_overpass
8357174140,5083557323,0,osm:317765081,317765081,footway,72.451272,false,false,osm_overpass
8357174140,5083557326,0,osm:317765081,317765081,footway,9.572249,false,false,osm_overpass
8357174140,879294269,0,osm:74395490,74395490,footway,28.579387,false,false,osm_overpass
8357174141,3240699913,0,osm:1182808817,1182808817,footway,18.983654,false,false,osm_overpass
8357174141,879294165,0,osm:1182808817,1182808817,footway,102.221101,false,false,osm_overpass
8357174141,879294224,0,osm:74395490,74395490,footway,47.307849,false,false,osm_overpass
8359696227,8359696228,0,osm:899737061,899737061,footway,3.455893,false,false,osm_overpass
8359696227,8944563565,0,osm:966784651,966784651,footway,39.108935,false,false,osm_overpass
8359696228,4636707468,0,osm:469318907,469318907,footway,55.933352,false,false,osm_overpass
8359696228,4643779165,0,osm:899737061,899737061,footway,80.030850,false,false,osm_overpass
8359696228,8359696227,0,osm:899737061,899737061,footway,3.455893,false,false,osm_overpass
8359696228,8944563573,0,osm:469318907,469318907,footway,90.657465,false,false,osm_overpass
8359724177,13591241064,0,osm:469318907,469318907,footway,225.744007,false,false,osm_overpass
8359724177,2477228807,0,osm:469318907,469318907,footway,110.304584,false,false,osm_overpass
8359724177,4673136170,0,osm:899743030,899743030,footway,53.076879,false,false,osm_overpass
8378192216,3856535921,0,osm:1500312145,1500312145,primary,130.826686,true,false,osm_overpass
8378283470,4680127382,0,osm:473985262,473985262,service,97.001416,false,false,osm_overpass
8378283470,4680127383,0,osm:473985262,473985262,service,13.374588,false,false,osm_overpass
8378283471,4680127384,0,osm:473985262,473985262,service,6.753507,false,false,osm_overpass
8378283471,4680127385,0,osm:473985262,473985262,service,119.124772,false,false,osm_overpass
8408796983,4190536327,0,osm:418738361,418738361,residential,82.913970,true,false,osm_overpass
8408796983,4190536342,0,osm:418738361,418738361,residential,59.725249,true,false,osm_overpass
8431981075,8357174040,0,osm:899450020,899450020,footway,9.567625,false,false,osm_overpass
8431981075,8357174041,0,osm:1310003754,1310003754,cycleway,4.012115,false,false,osm_overpass
8431981076,436860187,0,osm:37403091,37403091,tertiary,42.352806,true,false,osm_overpass
8431981076,8431981077,0,osm:37403091,37403091,tertiary,19.458536,true,false,osm_overpass
8431981077,8357174040,0,osm:37403091,37403091,tertiary,8.391568,true,false,osm_overpass
8431981077,8431981076,0,osm:37403091,37403091,tertiary,19.458536,true,false,osm_overpass
8432257668,9079503592,0,osm:70986669,70986669,primary,42.112342,true,false,osm_overpass
8432257668,9079503593,0,osm:908111136,908111136,primary_link,35.132744,true,false,osm_overpass
8432257669,2477246224,0,osm:474020307,474020307,service,41.672768,false,false,osm_overpass
8432257669,8432257670,0,osm:474020307,474020307,service,14.439158,false,false,osm_overpass
8432257670,8432257669,0,osm:474020307,474020307,service,14.439158,false,false,osm_overpass
8432257670,8432257671,0,osm:474020307,474020307,service,12.114963,false,false,osm_overpass
8432257671,10009448570,0,osm:474020307,474020307,service,9.134764,false,false,osm_overpass
8432257671,8432257670,0,osm:474020307,474020307,service,12.114963,false,false,osm_overpass
8432257672,10009448570,0,osm:474020307,474020307,service,9.223421,false,false,osm_overpass
8432257672,8432257673,0,osm:474020307,474020307,service,12.449038,false,false,osm_overpass
8432257673,8432257672,0,osm:474020307,474020307,service,12.449038,false,false,osm_overpass
8432257673,845893619,0,osm:70986692,70986692,primary,136.522132,true,false,osm_overpass
8432257674,2477237064,0,osm:239950534,239950534,service,36.828256,false,false,osm_overpass
8432257674,8432257675,0,osm:239950534,239950534,service,9.511271,false,false,osm_overpass
8432257675,8432257674,0,osm:239950534,239950534,service,9.511271,false,false,osm_overpass
8432257675,8432257676,0,osm:239950534,239950534,service,8.325474,false,false,osm_overpass
8432257676,8432257675,0,osm:239950534,239950534,service,8.325474,false,false,osm_overpass
8432257676,8432257677,0,osm:239950534,239950534,service,14.903418,false,false,osm_overpass
8432257677,10009448571,0,osm:239950534,239950534,service,4.110849,false,false,osm_overpass
8432257677,8432257676,0,osm:239950534,239950534,service,14.903418,false,false,osm_overpass
8432257680,10009448569,0,osm:1092931545,1092931545,cycleway,81.463561,false,false,osm_overpass
8432257680,357888238,0,osm:1092931545,1092931545,cycleway,258.763736,false,false,osm_overpass
8435036727,13456335000,0,osm:1467096006,1467096006,service,10.003130,false,false,osm_overpass
8435036727,13459546924,0,osm:1467096006,1467096006,service,7.762936,false,false,osm_overpass
8435036728,13459547023,0,osm:1467494241,1467494241,path,12.658510,false,false,osm_overpass
8435036728,8474224633,0,osm:912229651,912229651,path,9.221835,false,false,osm_overpass
8435036728,8474224635,0,osm:1467494199,1467494199,path,9.126567,false,false,osm_overpass
8435036729,8435036730,0,osm:1467494199,1467494199,path,11.087762,false,false,osm_overpass
8435036729,8474224635,0,osm:1467494199,1467494199,path,3.688102,false,false,osm_overpass
8435036730,8435036729,0,osm:1467494199,1467494199,path,11.087762,false,false,osm_overpass
8435036730,8474224631,0,osm:1467494199,1467494199,path,19.326147,false,false,osm_overpass
8435036731,13459702789,0,osm:1467494199,1467494199,path,5.494310,false,false,osm_overpass
8435036731,8474224631,0,osm:1467494199,1467494199,path,2.759075,false,false,osm_overpass
8435036732,13459702789,0,osm:1467494199,1467494199,path,2.990242,false,false,osm_overpass
8435036732,8474224632,0,osm:908419268,908419268,footway,7.455694,false,false,osm_overpass
8435036733,8474224613,0,osm:908419268,908419268,footway,3.322527,false,false,osm_overpass
8435036733,8474224632,0,osm:908419268,908419268,footway,6.302115,false,false,osm_overpass
8435036734,8435036735,0,osm:908419268,908419268,footway,12.477626,false,false,osm_overpass
8435036734,8474224613,0,osm:908419268,908419268,footway,3.881147,false,false,osm_overpass
8435036735,8435036734,0,osm:908419268,908419268,footway,12.477626,false,false,osm_overpass
8435036735,8474224629,0,osm:908419268,908419268,footway,4.507412,false,false,osm_overpass
8435036736,8474224627,0,osm:908419268,908419268,footway,9.817033,false,false,osm_overpass
8435036736,8474224629,0,osm:908419268,908419268,footway,1.731703,false,false,osm_overpass
8435036737,8435036738,0,osm:908419268,908419268,footway,5.980864,false,false,osm_overpass
8435036737,8474224624,0,osm:912229646,912229646,footway,9.185978,false,false,osm_overpass
8435036737,8474224627,0,osm:908419268,908419268,footway,4.613006,false,false,osm_overpass
8435036738,8435036737,0,osm:908419268,908419268,footway,5.980864,false,false,osm_overpass
8435036738,8435036739,0,osm:908419268,908419268,footway,8.302611,false,false,osm_overpass
8435036739,13481976077,0,osm:1470049857,1470049857,path,5.436647,false,false,osm_overpass
8435036739,4282196860,0,osm:908419268,908419268,footway,11.559216,false,false,osm_overpass
8435036739,8435036738,0,osm:908419268,908419268,footway,8.302611,false,false,osm_overpass
8435036753,4633798213,0,osm:1116408450,1116408450,path,22.852113,false,false,osm_overpass
8435036753,4633798217,0,osm:1116408450,1116408450,path,15.498855,false,false,osm_overpass
8435036776,4282196176,0,osm:429100450,429100450,path,6.694208,false,false,osm_overpass
8435036776,4282196177,0,osm:429100450,429100450,path,7.336587,false,false,osm_overpass
8435040720,8435040721,0,osm:908419283,908419283,footway,11.437857,false,false,osm_overpass
8435040720,8435040737,0,osm:908419283,908419283,footway,10.298478,false,false,osm_overpass
8435040721,8435040720,0,osm:908419283,908419283,footway,11.437857,false,false,osm_overpass
8435040721,8435040746,0,osm:908419283,908419283,footway,1.838555,false,false,osm_overpass
8435040722,8435040723,0,osm:908419283,908419283,footway,12.311363,false,false,osm_overpass
8435040722,8435040738,0,osm:908419284,908419284,footway,7.443623,false,false,osm_overpass
8435040722,8435040746,0,osm:908419283,908419283,footway,10.798462,false,false,osm_overpass
8435040723,8435040722,0,osm:908419283,908419283,footway,12.311363,false,false,osm_overpass
8435040723,8435040724,0,osm:908419283,908419283,footway,9.316386,false,false,osm_overpass
8435040724,8435040723,0,osm:908419283,908419283,footway,9.316386,false,false,osm_overpass
8435040724,8435040725,0,osm:908419283,908419283,footway,15.561234,false,false,osm_overpass
8435040725,8435040724,0,osm:908419283,908419283,footway,15.561234,false,false,osm_overpass
8435040725,8435040754,0,osm:908419283,908419283,footway,10.285720,false,false,osm_overpass
8435040725,8435040757,0,osm:908419287,908419287,footway,11.130779,false,false,osm_overpass
8435040726,8435040754,0,osm:908419283,908419283,footway,3.776454,false,false,osm_overpass
8435040726,8435040755,0,osm:908419283,908419283,footway,15.051312,false,false,osm_overpass
8435040727,8435040728,0,osm:908419283,908419283,footway,19.822107,false,false,osm_overpass
8435040727,8435040755,0,osm:908419283,908419283,footway,3.030079,false,false,osm_overpass
8435040728,8435040727,0,osm:908419283,908419283,footway,19.822107,false,false,osm_overpass
8435040728,8435040729,0,osm:908419283,908419283,footway,12.717591,false,false,osm_overpass
8435040728,8435040743,0,osm:908419289,908419289,footway,12.367941,false,false,osm_overpass
8435040729,8435040728,0,osm:908419283,908419283,footway,12.717591,false,false,osm_overpass
8435040729,8435040730,0,osm:908419283,908419283,footway,8.356222,false,false,osm_overpass
8435040730,8435040729,0,osm:908419283,908419283,footway,8.356222,false,false,osm_overpass
8435040730,8435040731,0,osm:908419283,908419283,footway,7.550165,false,false,osm_overpass
8435040731,8435040730,0,osm:908419283,908419283,footway,7.550165,false,false,osm_overpass
8435040731,8435040732,0,osm:908419283,908419283,footway,16.095234,false,false,osm_overpass
8435040732,8435040731,0,osm:908419283,908419283,footway,16.095234,false,false,osm_overpass
8435040732,8435040744,0,osm:908419284,908419284,footway,5.570802,false,false,osm_overpass
8435040732,8435040745,0,osm:908419285,908419285,footway,4.693210,false,false,osm_overpass
8435040732,8435040753,0,osm:908419283,908419283,footway,8.110765,false,false,osm_overpass
8435040733,8435040734,0,osm:908419283,908419283,footway,6.324558,false,false,osm_overpass
8435040733,8435040753,0,osm:908419283,908419283,footway,6.086589,false,false,osm_overpass
8435040734,8435040733,0,osm:908419283,908419283,footway,6.324558,false,false,osm_overpass
8435040734,8435040756,0,osm:908419283,908419283,footway,7.229851,false,false,osm_overpass
8435040735,8435040736,0,osm:908419283,908419283,footway,14.455374,false,false,osm_overpass
8435040735,8435040749,0,osm:908419289,908419289,footway,12.133213,false,false,osm_overpass
8435040735,8435040756,0,osm:908419283,908419283,footway,13.279222,false,false,osm_overpass
8435040735,8435040756,1,osm:908419289,908419289,footway,13.279222,false,false,osm_overpass
8435040736,8435040735,0,osm:908419283,908419283,footway,14.455374,false,false,osm_overpass
8435040736,8435040737,0,osm:908419283,908419283,footway,11.906691,false,false,osm_overpass
8435040736,8435040748,0,osm:908419288,908419288,footway,19.210119,false,false,osm_overpass
8435040737,8435040720,0,osm:908419283,908419283,footway,10.298478,false,false,osm_overpass
8435040737,8435040736,0,osm:908419283,908419283,footway,11.906691,false,false,osm_overpass
8435040737,8435040758,0,osm:908419287,908419287,footway,18.414106,false,false,osm_overpass
8435040738,8435040722,0,osm:908419284,908419284,footway,7.443623,false,false,osm_overpass
8435040738,8435040739,0,osm:908419284,908419284,footway,10.084044,false,false,osm_overpass
8435040739,8435040738,0,osm:908419284,908419284,footway,10.084044,false,false,osm_overpass
8435040739,8435040740,0,osm:908419284,908419284,footway,6.700315,false,false,osm_overpass
8435040740,8435040739,0,osm:908419284,908419284,footway,6.700315,false,false,osm_overpass
8435040740,8435040757,0,osm:908419284,908419284,footway,0.857199,false,false,osm_overpass
8435040741,8435040742,0,osm:908419284,908419284,footway,17.852198,false,false,osm_overpass
8435040741,8435040748,0,osm:908419288,908419288,footway,8.149319,false,false,osm_overpass
8435040741,8435040754,0,osm:908419288,908419288,footway,10.198965,false,false,osm_overpass
8435040741,8435040757,0,osm:908419284,908419284,footway,10.504395,false,false,osm_overpass
8435040742,8435040741,0,osm:908419284,908419284,footway,17.852198,false,false,osm_overpass
8435040742,8435040743,0,osm:908419284,908419284,footway,19.651964,false,false,osm_overpass
8435040742,8435040749,0,osm:908419289,908419289,footway,12.214180,false,false,osm_overpass
8435040742,8435040755,0,osm:908419289,908419289,footway,11.708086,false,false,osm_overpass
8435040743,8435040728,0,osm:908419289,908419289,footway,12.367941,false,false,osm_overpass
8435040743,8435040742,0,osm:908419284,908419284,footway,19.651964,false,false,osm_overpass
8435040743,8435040744,0,osm:908419284,908419284,footway,17.045743,false,false,osm_overpass
8435040743,8435040759,0,osm:908419289,908419289,footway,11.532145,false,false,osm_overpass
8435040744,8435040732,0,osm:908419284,908419284,footway,5.570802,false,false,osm_overpass
8435040744,8435040743,0,osm:908419284,908419284,footway,17.045743,false,false,osm_overpass
8435040745,3829934403,0,osm:379665727,379665727,footway,9.877837,false,false,osm_overpass
8435040745,4680698193,0,osm:379665727,379665727,footway,15.320139,false,false,osm_overpass
8435040745,8435040732,0,osm:908419285,908419285,footway,4.693210,false,false,osm_overpass
8435040746,8435040721,0,osm:908419283,908419283,footway,1.838555,false,false,osm_overpass
8435040746,8435040722,0,osm:908419283,908419283,footway,10.798462,false,false,osm_overpass
8435040746,8435040747,0,osm:908419286,908419286,footway,18.540227,false,false,osm_overpass
8435040747,8435040746,0,osm:908419286,908419286,footway,18.540227,false,false,osm_overpass
8435040747,8435040758,0,osm:908419286,908419286,footway,1.566998,false,false,osm_overpass
8435040748,8435040736,0,osm:908419288,908419288,footway,19.210119,false,false,osm_overpass
8435040748,8435040741,0,osm:908419288,908419288,footway,8.149319,false,false,osm_overpass
8435040748,8435040749,0,osm:908419286,908419286,footway,17.460693,false,false,osm_overpass
8435040748,8435040758,0,osm:908419286,908419286,footway,11.836696,false,false,osm_overpass
8435040749,8435040735,0,osm:908419289,908419289,footway,12.133213,false,false,osm_overpass
8435040749,8435040742,0,osm:908419289,908419289,footway,12.214180,false,false,osm_overpass
8435040749,8435040748,0,osm:908419286,908419286,footway,17.460693,false,false,osm_overpass
8435040749,8435040750,0,osm:908419286,908419286,footway,7.708830,false,false,osm_overpass
8435040750,8435040749,0,osm:908419286,908419286,footway,7.708830,false,false,osm_overpass
8435040750,8435040751,0,osm:908419286,908419286,footway,7.044241,false,false,osm_overpass
8435040751,8435040750,0,osm:908419286,908419286,footway,7.044241,false,false,osm_overpass
8435040751,8435040759,0,osm:908419286,908419286,footway,1.938979,false,false,osm_overpass
8435040752,8435040753,0,osm:908419286,908419286,footway,7.953553,false,false,osm_overpass
8435040752,8435040759,0,osm:908419286,908419286,footway,8.044304,false,false,osm_overpass
8435040753,8435040732,0,osm:908419283,908419283,footway,8.110765,false,false,osm_overpass
8435040753,8435040733,0,osm:908419283,908419283,footway,6.086589,false,false,osm_overpass
8435040753,8435040752,0,osm:908419286,908419286,footway,7.953553,false,false,osm_overpass
8435040754,8435040725,0,osm:908419283,908419283,footway,10.285720,false,false,osm_overpass
8435040754,8435040726,0,osm:908419283,908419283,footway,3.776454,false,false,osm_overpass
8435040754,8435040741,0,osm:908419288,908419288,footway,10.198965,false,false,osm_overpass
8435040755,8435040726,0,osm:908419283,908419283,footway,15.051312,false,false,osm_overpass
8435040755,8435040727,0,osm:908419283,908419283,footway,3.030079,false,false,osm_overpass
8435040755,8435040742,0,osm:908419289,908419289,footway,11.708086,false,false,osm_overpass
8435040756,8435040734,0,osm:908419283,908419283,footway,7.229851,false,false,osm_overpass
8435040756,8435040735,0,osm:908419283,908419283,footway,13.279222,false,false,osm_overpass
8435040756,8435040735,1,osm:908419289,908419289,footway,13.279222,false,false,osm_overpass
8435040756,8435040759,0,osm:908419289,908419289,footway,11.874232,false,false,osm_overpass
8435040757,8435040725,0,osm:908419287,908419287,footway,11.130779,false,false,osm_overpass
8435040757,8435040740,0,osm:908419284,908419284,footway,0.857199,false,false,osm_overpass
8435040757,8435040741,0,osm:908419284,908419284,footway,10.504395,false,false,osm_overpass
8435040757,8435040758,0,osm:908419287,908419287,footway,11.209203,false,false,osm_overpass
8435040758,8435040737,0,osm:908419287,908419287,footway,18.414106,false,false,osm_overpass
8435040758,8435040747,0,osm:908419286,908419286,footway,1.566998,false,false,osm_overpass
8435040758,8435040748,0,osm:908419286,908419286,footway,11.836696,false,false,osm_overpass
8435040758,8435040757,0,osm:908419287,908419287,footway,11.209203,false,false,osm_overpass
8435040759,8435040743,0,osm:908419289,908419289,footway,11.532145,false,false,osm_overpass
8435040759,8435040751,0,osm:908419286,908419286,footway,1.938979,false,false,osm_overpass
8435040759,8435040752,0,osm:908419286,908419286,footway,8.044304,false,false,osm_overpass
8435040759,8435040756,0,osm:908419289,908419289,footway,11.874232,false,false,osm_overpass
8435040760,8435040778,0,osm:908419290,908419290,footway,2.817966,false,false,osm_overpass
8435040760,8435040798,0,osm:908419290,908419290,footway,2.706514,false,false,osm_overpass
8435040761,8435040778,0,osm:908419290,908419290,footway,2.821478,false,false,osm_overpass
8435040761,8435040779,0,osm:908419290,908419290,footway,2.818157,false,false,osm_overpass
8435040762,8435040779,0,osm:908419290,908419290,footway,2.822328,false,false,osm_overpass
8435040762,8435040780,0,osm:908419290,908419290,footway,2.820770,false,false,osm_overpass
8435040763,8435040780,0,osm:908419290,908419290,footway,2.821796,false,false,osm_overpass
8435040763,8435040781,0,osm:908419290,908419290,footway,2.819688,false,false,osm_overpass
8435040764,4680385139,0,osm:908419291,908419291,footway,7.218062,false,false,osm_overpass
8435040764,8435040781,0,osm:908419290,908419290,footway,2.815219,false,false,osm_overpass
8435040764,8435040782,0,osm:908419290,908419290,footway,2.816579,false,false,osm_overpass
8435040765,8435040782,0,osm:908419290,908419290,footway,2.819194,false,false,osm_overpass
8435040765,8435040784,0,osm:908419290,908419290,footway,2.827542,false,false,osm_overpass
8435040766,8435040767,0,osm:908419290,908419290,footway,2.821012,false,false,osm_overpass
8435040766,8435040783,0,osm:908419290,908419290,footway,2.816579,false,false,osm_overpass
8435040767,8435040766,0,osm:908419290,908419290,footway,2.821012,false,false,osm_overpass
8435040767,8435040785,0,osm:908419290,908419290,footway,2.814419,false,false,osm_overpass
8435040768,8435040785,0,osm:908419290,908419290,footway,2.823210,false,false,osm_overpass
8435040768,8435040786,0,osm:908419290,908419290,footway,2.820777,false,false,osm_overpass
8435040769,8435040786,0,osm:908419290,908419290,footway,2.819245,false,false,osm_overpass
8435040769,8435040799,0,osm:908419290,908419290,footway,2.154883,false,false,osm_overpass
8435040770,8435040787,0,osm:908419290,908419290,footway,2.711441,false,false,osm_overpass
8435040770,8435040788,0,osm:908419290,908419290,footway,2.711085,false,false,osm_overpass
8435040771,8435040789,0,osm:908419290,908419290,footway,2.708465,false,false,osm_overpass
8435040771,8435040790,0,osm:908419290,908419290,footway,2.712785,false,false,osm_overpass
8435040772,8435040790,0,osm:908419290,908419290,footway,2.712092,false,false,osm_overpass
8435040772,8435040791,0,osm:908419290,908419290,footway,2.707070,false,false,osm_overpass
8435040773,8435040792,0,osm:908419290,908419290,footway,2.715422,false,false,osm_overpass
8435040773,8435040793,0,osm:908419290,908419290,footway,2.716081,false,false,osm_overpass
8435040774,8435040794,0,osm:908419290,908419290,footway,2.713381,false,false,osm_overpass
8435040774,8435040795,0,osm:908419290,908419290,footway,2.707356,false,false,osm_overpass
8435040775,8435040796,0,osm:908419290,908419290,footway,2.711040,false,false,osm_overpass
8435040775,8435040797,0,osm:908419290,908419290,footway,2.709668,false,false,osm_overpass
8435040776,8435040777,0,osm:908419290,908419290,footway,2.703433,false,false,osm_overpass
8435040776,8435040797,0,osm:908419290,908419290,footway,2.719147,false,false,osm_overpass
8435040777,8435040776,0,osm:908419290,908419290,footway,2.703433,false,false,osm_overpass
8435040777,8435040798,0,osm:908419290,908419290,footway,2.718354,false,false,osm_overpass
8435040778,8435040760,0,osm:908419290,908419290,footway,2.817966,false,false,osm_overpass
8435040778,8435040761,0,osm:908419290,908419290,footway,2.821478,false,false,osm_overpass
8435040779,8435040761,0,osm:908419290,908419290,footway,2.818157,false,false,osm_overpass
8435040779,8435040762,0,osm:908419290,908419290,footway,2.822328,false,false,osm_overpass
8435040780,8435040762,0,osm:908419290,908419290,footway,2.820770,false,false,osm_overpass
8435040780,8435040763,0,osm:908419290,908419290,footway,2.821796,false,false,osm_overpass
8435040781,8435040763,0,osm:908419290,908419290,footway,2.819688,false,false,osm_overpass
8435040781,8435040764,0,osm:908419290,908419290,footway,2.815219,false,false,osm_overpass
8435040782,8435040764,0,osm:908419290,908419290,footway,2.816579,false,false,osm_overpass
8435040782,8435040765,0,osm:908419290,908419290,footway,2.819194,false,false,osm_overpass
8435040783,8435040766,0,osm:908419290,908419290,footway,2.816579,false,false,osm_overpass
8435040783,8435040784,0,osm:908419290,908419290,footway,2.817798,false,false,osm_overpass
8435040784,8435040765,0,osm:908419290,908419290,footway,2.827542,false,false,osm_overpass
8435040784,8435040783,0,osm:908419290,908419290,footway,2.817798,false,false,osm_overpass
8435040785,8435040767,0,osm:908419290,908419290,footway,2.814419,false,false,osm_overpass
8435040785,8435040768,0,osm:908419290,908419290,footway,2.823210,false,false,osm_overpass
8435040786,8435040768,0,osm:908419290,908419290,footway,2.820777,false,false,osm_overpass
8435040786,8435040769,0,osm:908419290,908419290,footway,2.819245,false,false,osm_overpass
8435040787,8435040770,0,osm:908419290,908419290,footway,2.711441,false,false,osm_overpass
8435040787,8435040799,0,osm:908419290,908419290,footway,3.479434,false,false,osm_overpass
8435040788,8435040770,0,osm:908419290,908419290,footway,2.711085,false,false,osm_overpass
8435040788,8435040789,0,osm:908419290,908419290,footway,2.710969,false,false,osm_overpass
8435040789,8435040771,0,osm:908419290,908419290,footway,2.708465,false,false,osm_overpass
8435040789,8435040788,0,osm:908419290,908419290,footway,2.710969,false,false,osm_overpass
8435040790,8435040771,0,osm:908419290,908419290,footway,2.712785,false,false,osm_overpass
8435040790,8435040772,0,osm:908419290,908419290,footway,2.712092,false,false,osm_overpass
8435040791,8435040772,0,osm:908419290,908419290,footway,2.707070,false,false,osm_overpass
8435040791,8435040792,0,osm:908419290,908419290,footway,2.705543,false,false,osm_overpass
8435040792,8435040773,0,osm:908419290,908419290,footway,2.715422,false,false,osm_overpass
8435040792,8435040791,0,osm:908419290,908419290,footway,2.705543,false,false,osm_overpass
8435040793,8435040773,0,osm:908419290,908419290,footway,2.716081,false,false,osm_overpass
8435040793,8435040794,0,osm:908419290,908419290,footway,2.705134,false,false,osm_overpass
8435040794,8435040774,0,osm:908419290,908419290,footway,2.713381,false,false,osm_overpass
8435040794,8435040793,0,osm:908419290,908419290,footway,2.705134,false,false,osm_overpass
8435040795,8435040774,0,osm:908419290,908419290,footway,2.707356,false,false,osm_overpass
8435040795,8435040796,0,osm:908419290,908419290,footway,2.713700,false,false,osm_overpass
8435040796,8435040775,0,osm:908419290,908419290,footway,2.711040,false,false,osm_overpass
8435040796,8435040795,0,osm:908419290,908419290,footway,2.713700,false,false,osm_overpass
8435040797,8435040775,0,osm:908419290,908419290,footway,2.709668,false,false,osm_overpass
8435040797,8435040776,0,osm:908419290,908419290,footway,2.719147,false,false,osm_overpass
8435040798,8435040760,0,osm:908419290,908419290,footway,2.706514,false,false,osm_overpass
8435040798,8435040777,0,osm:908419290,908419290,footway,2.718354,false,false,osm_overpass
8435040799,8435040769,0,osm:908419290,908419290,footway,2.154883,false,false,osm_overpass
8435040799,8435040787,0,osm:908419290,908419290,footway,3.479434,false,false,osm_overpass
8436624807,13516056171,0,osm:37401407,37401407,tertiary,11.595760,true,false,osm_overpass
8436639415,8436639424,0,osm:908608590,908608590,secondary,76.127610,true,false,osm_overpass
8436639415,8969922173,0,osm:908608590,908608590,secondary,15.411093,true,false,osm_overpass
8436639416,11177272202,0,osm:908608591,908608591,secondary,32.736544,true,false,osm_overpass
8436639416,2477248313,0,osm:908608591,908608591,secondary,29.111013,true,false,osm_overpass
8436639417,8436639418,0,osm:908608589,908608589,secondary,39.033634,true,false,osm_overpass
8436639418,8436639419,0,osm:908608589,908608589,secondary,32.416249,true,false,osm_overpass
8436639419,8969922174,0,osm:908608589,908608589,secondary,2.188372,true,false,osm_overpass
8436639420,8436639421,0,osm:908608589,908608589,secondary,10.507198,true,false,osm_overpass
8436639421,8436639422,0,osm:908608589,908608589,secondary,13.190701,true,false,osm_overpass
8436639422,8436639423,0,osm:908608589,908608589,secondary,26.009914,true,false,osm_overpass
8436639423,8436639424,0,osm:908608589,908608589,secondary,57.588792,true,false,osm_overpass
