,stnode,endnode,one_way,id,key,infra_type,Wkt,length,osm_id,geometry
13424,11145,14553,False,3591,edge_3591,residential,"LINESTRING (-21.8208251 64.1003311, -21.8208374 64.1000036)",0.036514262321949986,27277782,"LINESTRING (-21.8208251 64.1003311, -21.8208374 64.1000036)"
13425,11145,14762,False,8800,edge_8800,service,"LINESTRING (-21.8208251 64.1003311, -21.8214684 64.1003336)",0.031366108717758384,110356071,"LINESTRING (-21.8208251 64.1003311, -21.8214684 64.1003336)"
13426,11146,298,False,12714,edge_12714,service,"LINESTRING (-21.5304673 64.3383654, -21.5301964 64.338931, -21.5302956 64.339024, -21.530577 64.3391195)",0.09309645076574335,191922934,"LINESTRING (-21.5304673 64.3383654, -21.530577 64.3391195)"
13427,11147,6208,False,4216,edge_4216,residential,"LINESTRING (-21.8205474 64.1098383, -21.8202231 64.1098546, -21.8197629 64.1098777, -21.8194127 64.1099008, -21.8189799 64.1099946, -21.81909 64.1100514, -21.8197042 64.1103326, -21.819986 64.1104042)",0.14682419338602024,29658457,"LINESTRING (-21.8205474 64.1098383, -21.819986 64.1104042)"
13428,11147,6208,False,8616,edge_8616,service,"LINESTRING (-21.8205474 64.1098383, -21.8205618 64.1098905, -21.8205388 64.109957, -21.8205138 64.109998, -21.8204929 64.1100372, -21.820447 64.1100818, -21.819986 64.1104042)",0.07041461424679886,109969620,"LINESTRING (-21.8205474 64.1098383, -21.819986 64.1104042)"
13429,11148,12526,False,4549,edge_4549,residential,"LINESTRING (-21.6824225 64.1806322, -21.6828918 64.1806277, -21.6833608 64.1806191, -21.6843696 64.1806013, -21.6848377 64.1805925, -21.6853822 64.1805873)",0.14398103268342632,33294912,"LINESTRING (-21.6824225 64.1806322, -21.6853822 64.1805873)"
13430,11148,12180,False,11203,edge_11203,tertiary,"LINESTRING (-21.6824225 64.1806322, -21.6824608 64.1803304, -21.6825016 64.1801989, -21.6825614 64.1800769, -21.6826915 64.1798997)",0.08313941268052953,159388476,"LINESTRING (-21.6824225 64.1806322, -21.6826915 64.1798997)"
13431,11149,395,False,622,edge_622,residential,"LINESTRING (-21.8992616 64.1444079, -21.8984345 64.1442521, -21.8983187 64.1442304, -21.8982181 64.1441987, -21.8980947 64.144157)",0.06361806746493709,5073745,"LINESTRING (-21.8992616 64.1444079, -21.8980947 64.144157)"
13432,11150,9638,False,8121,edge_8121,service,"LINESTRING (-21.9442649 64.1508816, -21.9446137 64.1509061, -21.9448321 64.1509936)",0.03162016501929679,106909783,"LINESTRING (-21.9442649 64.1508816, -21.9448321 64.1509936)"
13433,11150,5113,False,19426,edge_19426,service,"LINESTRING (-21.9442649 64.1508816, -21.9442649 64.1508816, -21.9442046 64.1508515, -21.9435963 64.1510826)",0.04370260017752352,686199626,"LINESTRING (-21.9442649 64.1508816, -21.9435963 64.1510826)"
13434,11151,8246,False,803,edge_803,residential,"LINESTRING (-21.911064 64.1410805, -21.9111316 64.1410832, -21.9112111 64.1410703, -21.911407 64.1409987)",0.01987056951803494,5079629,"LINESTRING (-21.911064 64.1410805, -21.911407 64.1409987)"
13435,11151,6117,False,8974,edge_8974,residential,"LINESTRING (-21.911064 64.1410805, -21.9110423 64.1411488, -21.9110271 64.1411965)",0.013055811966516983,112579397,"LINESTRING (-21.911064 64.1410805, -21.9110271 64.1411965)"
13436,11152,4486,False,4639,edge_4639,service,"LINESTRING (-21.9065818 64.1244744, -21.9075211 64.1242915)",0.050094433390298385,34363554,"LINESTRING (-21.9065818 64.1244744, -21.9075211 64.1242915)"
13437,11152,1269,False,10372,edge_10372,service,"LINESTRING (-21.9065818 64.1244744, -21.9063538 64.1242272)",0.029711733412168633,138720572,"LINESTRING (-21.9065818 64.1244744, -21.9063538 64.1242272)"
13438,11153,13773,False,7114,edge_7114,residential,"LINESTRING (-21.7908904 64.147291, -21.790943 64.1472443, -21.7909746 64.1471435, -21.791168 64.1468657)",0.04951166934485512,91900126,"LINESTRING (-21.7908904 64.147291, -21.791168 64.1468657)"
13439,11154,13263,False,7565,edge_7565,residential,"LINESTRING (-21.8513952 64.1209276, -21.8514086 64.1209443, -21.851467 64.121459, -21.8514691 64.1214776)",0.06149774256543496,98741551,"LINESTRING (-21.8513952 64.1209276, -21.8514691 64.1214776)"
13440,11155,9722,True,16001,edge_16001,secondary,"LINESTRING (-21.9178576 64.1417426, -21.9178091 64.1417908)",0.00586920499651413,511784334,"LINESTRING (-21.9178576 64.1417426, -21.9178091 64.1417908)"
13441,11156,1304,False,519,edge_519,secondary,"LINESTRING (-21.4999223 64.3030759, -21.5003695 64.3032901, -21.5012923 64.3037145, -21.5021777 64.3041506)",0.16210123185414332,5041523,"LINESTRING (-21.4999223 64.3030759, -21.5021777 64.3041506)"
13442,11158,10603,False,648,edge_648,residential,"LINESTRING (-21.8860771 64.1458461, -21.8860609 64.1457778, -21.8859048 64.1451207, -21.8858883 64.1450512)",0.08909041265700918,5073800,"LINESTRING (-21.8860771 64.1458461, -21.8858883 64.1450512)"
13443,11158,11669,False,654,edge_654,residential,"LINESTRING (-21.8860771 64.1458461, -21.8862406 64.1458398, -21.8884074 64.1457559, -21.8886728 64.1458425)",0.1300034641364521,5073805,"LINESTRING (-21.8860771 64.1458461, -21.8886728 64.1458425)"
13444,11159,2717,False,9195,edge_9195,service,"LINESTRING (-21.9023008 64.139603, -21.9023342 64.1395309, -21.9023798 64.1394303)",0.019633006804234986,117091396,"LINESTRING (-21.9023008 64.139603, -21.9023798 64.1394303)"
13445,11159,5056,False,9196,edge_9196,service,"LINESTRING (-21.9023008 64.139603, -21.9019801 64.1395777)",0.01586676547420282,117091425,"LINESTRING (-21.9023008 64.139603, -21.9019801 64.1395777)"
13446,11160,3401,False,10006,edge_10006,secondary,"LINESTRING (-21.9416196 64.158565, -21.9416275 64.1586632, -21.9416602 64.1588211)",0.028628474037933938,136122713,"LINESTRING (-21.9416196 64.158565, -21.9416602 64.1588211)"
13447,11162,9442,False,4905,edge_4905,tertiary,"LINESTRING (-21.9554796 64.146257, -21.9553758 64.1462952, -21.9553525 64.146304, -21.9552178 64.1463534)",0.016669927712191033,38291785,"LINESTRING (-21.9554796 64.146257, -21.9552178 64.1463534)"
13448,11162,810,False,16241,edge_16241,tertiary,"LINESTRING (-21.9554796 64.146257, -21.9563276 64.1459446)",0.05400632872093309,516678910,"LINESTRING (-21.9554796 64.146257, -21.9563276 64.1459446)"
13449,11163,571,False,17259,edge_17259,service,"LINESTRING (-21.9657475 64.1451052, -21.9651474 64.1452205, -21.9650285 64.1452439, -21.9648826 64.1450988)",0.055928985416782664,595649699,"LINESTRING (-21.9657475 64.1451052, -21.9648826 64.1450988)"
13450,11165,4560,False,3668,edge_3668,residential,"LINESTRING (-21.7045941 64.1681423, -21.7045449 64.1680937, -21.7044771 64.1680139)",0.015410475632600009,27517864,"LINESTRING (-21.7045941 64.1681423, -21.7044771 64.1680139)"
13451,11165,11404,False,18297,edge_18297,tertiary,"LINESTRING (-21.7045941 64.1681423, -21.7039536 64.1682536, -21.703673 64.1683083, -21.7034936 64.1683561)",0.058704262779858074,670570630,"LINESTRING (-21.7045941 64.1681423, -21.7034936 64.1683561)"
13452,11166,3329,False,4402,edge_4402,service,"LINESTRING (-21.8147132 64.1093933, -21.8147107 64.1095485)",0.017301975462128298,29981936,"LINESTRING (-21.8147132 64.1093933, -21.8147107 64.1095485)"
13453,11166,15606,False,6770,edge_6770,service,"LINESTRING (-21.8147132 64.1093933, -21.8153346 64.1093984)",0.03029258740667012,87237634,"LINESTRING (-21.8147132 64.1093933, -21.8153346 64.1093984)"
13454,11168,12741,False,4190,edge_4190,residential,"LINESTRING (-21.8085654 64.1036743, -21.8085685 64.10392)",0.027390794537993486,29655881,"LINESTRING (-21.8085654 64.1036743, -21.8085685 64.10392)"
13455,11169,13255,False,2662,edge_2662,residential,"LINESTRING (-21.7661756 64.1246657, -21.7661733 64.1245854, -21.7659743 64.1245025, -21.7657796 64.1244025, -21.7655568 64.1242839, -21.7653998 64.1242123, -21.7653363 64.1241515, -21.7653246 64.1240408, -21.7653526 64.1239808, -21.7654081 64.1239126)",0.09984305454177476,23433301,"LINESTRING (-21.7661756 64.1246657, -21.7654081 64.1239126)"
13456,11170,6191,False,758,edge_758,residential,"LINESTRING (-21.8955181 64.1393826, -21.8953002 64.1394281, -21.8951785 64.1394593, -21.8951213 64.1394903)",0.0230683464398319,5079575,"LINESTRING (-21.8955181 64.1393826, -21.8951213 64.1394903)"
13457,11171,4811,False,13013,edge_13013,service,"LINESTRING (-21.6773907 64.1645157, -21.6776678 64.1645924)",0.015962447948087592,202299511,"LINESTRING (-21.6773907 64.1645157, -21.6776678 64.1645924)"
13458,11171,12625,False,13215,edge_13215,track,"LINESTRING (-21.6773907 64.1645157, -21.6772516 64.1644877, -21.677155 64.1644807, -21.677096 64.1644807, -21.676849 64.1645428, -21.6767791 64.1646049, -21.6765316 64.1649255, -21.6765077 64.1649862, -21.6764968 64.1650468, -21.6765012 64.1650914, -21.6765125 64.1651628, -21.6765108 64.165208, -21.6764941 64.1652888, -21.6764532 64.1653757, -21.6763338 64.1655377, -21.6761932 64.1656934, -21.6761377 64.1657562, -21.6760644 64.1658234, -21.6760303 64.165896)",0.18663796285747095,221402557,"LINESTRING (-21.6773907 64.1645157, -21.6760303 64.165896)"
13459,11172,10417,False,4202,edge_4202,residential,"LINESTRING (-21.8087399 64.1073939, -21.8077398 64.1074003, -21.8074885 64.1074447, -21.8071283 64.1074505, -21.8070426 64.107452)",0.08371557580408288,29655908,"LINESTRING (-21.8087399 64.1073939, -21.8070426 64.107452)"
13460,11173,12613,True,1567,edge_1567,tertiary,"LINESTRING (-21.8084338 64.1369462, -21.8088537 64.1371086)",0.027309220280031986,8024099,"LINESTRING (-21.8084338 64.1369462, -21.8088537 64.1371086)"
13461,11173,1714,True,18045,edge_18045,secondary_link,"LINESTRING (-21.8084338 64.1369462, -21.8085838 64.1370123, -21.8086334 64.1370474, -21.8086562 64.1370889, -21.8086575 64.137127, -21.8086347 64.1371638, -21.8085811 64.1372165, -21.8085355 64.1372492, -21.8084821 64.137284)",0.043596169602163684,666503285,"LINESTRING (-21.8084338 64.1369462, -21.8084821 64.137284)"
13462,11175,11082,False,8055,edge_8055,residential,"LINESTRING (-21.8704829 64.1512186, -21.8706571 64.1513392, -21.8708321 64.1513953, -21.8716775 64.1515875)",0.07284823349630067,106651137,"LINESTRING (-21.8704829 64.1512186, -21.8716775 64.1515875)"
13463,11175,13698,True,18832,edge_18832,secondary,"LINESTRING (-21.8704829 64.1512186, -21.8707597 64.1511344, -21.8709271 64.151052, -21.8711322 64.1508731)",0.05099916496574457,678456770,"LINESTRING (-21.8704829 64.1512186, -21.8711322 64.1508731)"
13464,11176,8243,False,210,edge_210,residential,"LINESTRING (-21.9572008 64.1432812, -21.9571112 64.1432312, -21.9557184 64.1424543)",0.1170705294311611,4384405,"LINESTRING (-21.9572008 64.1432812, -21.9557184 64.1424543)"
13465,11176,10682,False,18490,edge_18490,residential,"LINESTRING (-21.9572008 64.1432812, -21.9573888 64.1432176, -21.9575826 64.1431521, -21.9578415 64.1430596, -21.9583396 64.1428343)",0.07470313957317627,672671506,"LINESTRING (-21.9572008 64.1432812, -21.9583396 64.1428343)"
13466,11177,11459,False,18158,edge_18158,service,"LINESTRING (-21.8864836 64.1260683, -21.8861402 64.1260165, -21.8860081 64.1259966)",0.02450257186863075,669598432,"LINESTRING (-21.8864836 64.1260683, -21.8860081 64.1259966)"
13467,11178,3320,True,16521,edge_16521,primary,"LINESTRING (-21.893253 64.1470903, -21.8931281 64.1469303, -21.893024 64.1467759, -21.8929696 64.1466861)",0.04714225785253808,537243563,"LINESTRING (-21.893253 64.1470903, -21.8929696 64.1466861)"
13468,11179,5113,False,5391,edge_5391,service,"LINESTRING (-21.9438581 64.1512153, -21.9435963 64.1510826)",0.019523795134371004,48318651,"LINESTRING (-21.9438581 64.1512153, -21.9435963 64.1510826)"
13469,11179,11150,False,19425,edge_19425,service,"LINESTRING (-21.9438581 64.1512153, -21.9444621 64.1509801, -21.9442649 64.1508816)",0.0539735389567587,686199626,"LINESTRING (-21.9438581 64.1512153, -21.9442649 64.1508816)"
13470,11182,13599,False,13265,edge_13265,residential,"LINESTRING (-21.6568018 64.1565136, -21.6566216 64.1566991, -21.6564989 64.1569428)",0.05027743902918278,221598842,"LINESTRING (-21.6568018 64.1565136, -21.6564989 64.1569428)"
13471,11186,213,False,17163,edge_17163,service,"LINESTRING (-21.847506 64.1389988, -21.8496553 64.1389652, -21.8496228 64.1386008)",0.14536725601612027,589460843,"LINESTRING (-21.847506 64.1389988, -21.8496228 64.1386008)"
13472,11187,9259,True,3236,edge_3236,trunk,"LINESTRING (-21.9184331 64.1361445, -21.9168001 64.1359374, -21.9148238 64.1356601, -21.9146429 64.1356332, -21.914116 64.1355545, -21.913041 64.1353895, -21.9121564 64.1352445)",0.3217922554115842,26427589,"LINESTRING (-21.9184331 64.1361445, -21.9121564 64.1352445)"
13473,11187,13649,True,8586,edge_8586,service,"LINESTRING (-21.9184331 64.1361445, -21.917462 64.1359273, -21.9165325 64.1357897)",0.10091512055340257,108722152,"LINESTRING (-21.9184331 64.1361445, -21.9165325 64.1357897)"
13474,11188,3154,False,5252,edge_5252,residential,"LINESTRING (-21.8561248 64.0981748, -21.8559597 64.098117)",0.010311423528022747,48207655,"LINESTRING (-21.8561248 64.0981748, -21.8559597 64.098117)"
13475,11189,10767,False,13427,edge_13427,service,"LINESTRING (-21.6106517 64.1878271, -21.6106971 64.1871612)",0.07426747912591757,221961663,"LINESTRING (-21.6106517 64.1878271, -21.6106971 64.1871612)"
13476,11190,11975,False,2638,edge_2638,residential,"LINESTRING (-21.7487897 64.1243964, -21.7486 64.1244453, -21.7483612 64.1244844, -21.748232 64.1244978)",0.02962052422062479,23432873,"LINESTRING (-21.7487897 64.1243964, -21.748232 64.1244978)"
13477,11190,8272,False,17090,edge_17090,service,"LINESTRING (-21.7487897 64.1243964, -21.7491058 64.1247063)",0.037823755509937246,584975484,"LINESTRING (-21.7487897 64.1243964, -21.7491058 64.1247063)"
13478,11191,15876,False,14332,edge_14332,unclassified,"LINESTRING (-21.6486245 64.3150086, -21.6484162 64.3150194, -21.6482477 64.3150433, -21.648082 64.3150853, -21.6476664 64.3152352, -21.6472767 64.3154108, -21.6464702 64.3158555, -21.6456352 64.316285, -21.6444512 64.3167861)",0.2870772955575425,289940132,"LINESTRING (-21.6486245 64.3150086, -21.6444512 64.3167861)"
13479,11191,9336,False,15900,edge_15900,service,"LINESTRING (-21.6486245 64.3150086, -21.6482109 64.3145631, -21.6479722 64.3142969, -21.647763 64.3140993, -21.6474706 64.3139168, -21.6472909 64.3138203, -21.6470844 64.3137528, -21.6465855 64.3136191, -21.6461751 64.3135866)",0.20930565419533173,504037023,"LINESTRING (-21.6486245 64.3150086, -21.6461751 64.3135866)"
13480,11192,4729,False,4013,edge_4013,residential,"LINESTRING (-21.8652154 64.1183546, -21.8667887 64.1185296)",0.07910174783419417,29367067,"LINESTRING (-21.8652154 64.1183546, -21.8667887 64.1185296)"
13481,11192,14873,False,4018,edge_4018,service,"LINESTRING (-21.8652154 64.1183546, -21.8650757 64.1186162)",0.02994679211977631,29367069,"LINESTRING (-21.8652154 64.1183546, -21.8650757 64.1186162)"
13482,11194,9324,True,16367,edge_16367,residential,"LINESTRING (-21.8785691 64.1385494, -21.8783789 64.1386269)",0.01266507715919811,517453309,"LINESTRING (-21.8785691 64.1385494, -21.8783789 64.1386269)"
13483,11194,8166,True,16368,edge_16368,secondary,"LINESTRING (-21.8785691 64.1385494, -21.8784548 64.1384968, -21.8783932 64.1384685)",0.01243731528956028,517453312,"LINESTRING (-21.8785691 64.1385494, -21.8783932 64.1384685)"
13484,11196,14250,False,3271,edge_3271,service,"LINESTRING (-21.9160002 64.1295799, -21.9161987 64.1296054, -21.9163115 64.1296112, -21.9164284 64.1295999)",0.021440349604597488,26530925,"LINESTRING (-21.9160002 64.1295799, -21.9164284 64.1295999)"
13485,11197,13561,True,9129,edge_9129,primary,"LINESTRING (-21.918265 64.1458694, -21.9181875 64.1458551, -21.9176799 64.1457753, -21.9171003 64.1457046, -21.9165696 64.1456621)",0.08591329843416479,115660390,"LINESTRING (-21.918265 64.1458694, -21.9165696 64.1456621)"
13486,11199,5441,False,998,edge_998,residential,"LINESTRING (-21.8587589 64.1425657, -21.8568298 64.1447508, -21.8567463 64.1448454)",0.27237109394159736,5131092,"LINESTRING (-21.8587589 64.1425657, -21.8567463 64.1448454)"
13487,11199,14484,False,11637,edge_11637,residential,"LINESTRING (-21.8587589 64.1425657, -21.8586219 64.1425443, -21.8573477 64.1423447)",0.07298471027294694,164448535,"LINESTRING (-21.8587589 64.1425657, -21.8573477 64.1423447)"
13488,11200,7943,False,6304,edge_6304,service,"LINESTRING (-21.8375927 64.1216726, -21.8380824 64.1216572, -21.8382029 64.1216483, -21.8383684 64.1215852, -21.8385245 64.1215385, -21.8386865 64.1215209, -21.838973 64.1214915)",0.07226003925705311,68514361,"LINESTRING (-21.8375927 64.1216726, -21.838973 64.1214915)"
13489,11201,16055,True,15755,edge_15755,tertiary,"LINESTRING (-21.8976241 64.1286584, -21.8978838 64.1286966, -21.8980959 64.1287313)",0.024377868672603796,497466835,"LINESTRING (-21.8976241 64.1286584, -21.8980959 64.1287313)"
13490,11203,8406,False,4669,edge_4669,service,"LINESTRING (-21.7651001 64.0997294, -21.7636463 64.0996128, -21.7635734 64.0996147)",0.07562614363900552,34777089,"LINESTRING (-21.7651001 64.0997294, -21.7635734 64.0996147)"
13491,11204,840,False,9505,edge_9505,service,"LINESTRING (-21.7531012 64.1453141, -21.7534812 64.1451052)",0.029740421899699523,120297487,"LINESTRING (-21.7531012 64.1453141, -21.7534812 64.1451052)"
13492,11205,13017,False,5738,edge_5738,service,"LINESTRING (-21.7947773 64.1180264, -21.7971555 64.1183922)",0.12284360950822196,52718994,"LINESTRING (-21.7947773 64.1180264, -21.7971555 64.1183922)"
13493,11206,593,False,18024,edge_18024,service,"LINESTRING (-21.9153392 64.1424143, -21.9154899 64.1422564)",0.01907029539154044,666173730,"LINESTRING (-21.9153392 64.1424143, -21.9154899 64.1422564)"
13494,11206,2143,False,18028,edge_18028,service,"LINESTRING (-21.9153392 64.1424143, -21.9151367 64.142374)",0.010833661925274848,666173733,"LINESTRING (-21.9153392 64.1424143, -21.9151367 64.142374)"
13495,11207,9984,False,12509,edge_12509,residential,"LINESTRING (-21.6773393 64.1707375, -21.6776387 64.1703652, -21.6777443 64.1702578)",0.05701200816218571,185657900,"LINESTRING (-21.6773393 64.1707375, -21.6777443 64.1702578)"
13496,11207,15620,False,12566,edge_12566,residential,"LINESTRING (-21.6773393 64.1707375, -21.677852 64.1708876)",0.0300283986937685,185657932,"LINESTRING (-21.6773393 64.1707375, -21.677852 64.1708876)"
13497,11208,8845,False,14593,edge_14593,secondary,"LINESTRING (-21.7338025 64.135743, -21.7337856 64.1358046, -21.7338155 64.1358531, -21.7339127 64.135907)",0.020164594631014925,297937483,"LINESTRING (-21.7338025 64.135743, -21.7339127 64.135907)"
13498,11208,366,True,15364,edge_15364,secondary,"LINESTRING (-21.7338025 64.135743, -21.7336798 64.1357904, -21.7307401 64.1360104, -21.7305684 64.1360218, -21.7304027 64.1360343)",0.169852370742431,430882718,"LINESTRING (-21.7338025 64.135743, -21.7304027 64.1360343)"
13499,11209,13959,False,17753,edge_17753,track,"LINESTRING (-21.7674331 64.2103646, -21.7672975 64.2104312, -21.7665286 64.2108086, -21.7661444 64.2110457, -21.7620433 64.214163, -21.7619361 64.2143457, -21.761954 64.2145167, -21.7621327 64.214711, -21.7623739 64.2148587, -21.7624186 64.2149481, -21.7624186 64.2150297, -21.7623293 64.2151036, -21.7620344 64.2152552, -21.7619183 64.2153951, -21.7618557 64.2155505, -21.7619272 64.2156866, -21.7621059 64.2159159)",0.7102013012108487,639824259,"LINESTRING (-21.7674331 64.2103646, -21.7621059 64.2159159)"
13500,11209,8126,False,17768,edge_17768,trunk,"LINESTRING (-21.7674331 64.2103646, -21.7691333 64.2110889, -21.7715378 64.2120121)",0.2711352108674974,643157629,"LINESTRING (-21.7674331 64.2103646, -21.7715378 64.2120121)"
13501,11210,15171,True,8223,edge_8223,secondary_link,"LINESTRING (-21.8897958 64.1247061, -21.8900496 64.1246022, -21.8901525 64.12456, -21.8902149 64.1245374, -21.8902657 64.1245231, -21.8903655 64.1245039, -21.8905092 64.1244906, -21.8907695 64.1244886)",0.05585743041915211,107193350,"LINESTRING (-21.8897958 64.1247061, -21.8907695 64.1244886)"
13502,11210,10262,True,10995,edge_10995,secondary,"LINESTRING (-21.8897958 64.1247061, -21.8900504 64.1245092, -21.8900856 64.1244791, -21.8901573 64.124417)",0.03673417568866374,157681611,"LINESTRING (-21.8897958 64.1247061, -21.8901573 64.124417)"
13503,11211,14617,False,13651,edge_13651,service,"LINESTRING (-21.6911745 64.0917263, -21.6915382 64.0916684, -21.6918922 64.09157, -21.692198 64.0914528, -21.6924097 64.0913742)",0.0727008104430488,222352706,"LINESTRING (-21.6911745 64.0917263, -21.6924097 64.0913742)"
13504,11212,4335,False,13421,edge_13421,unclassified,"LINESTRING (-21.6062858 64.1872132, -21.6061326 64.1872482)",0.008406493826361997,221961645,"LINESTRING (-21.6062858 64.1872132, -21.6061326 64.1872482)"
13505,11212,2198,False,18704,edge_18704,service,"LINESTRING (-21.6062858 64.1872132, -21.6062963 64.1870003)",0.023739627813867695,677125756,"LINESTRING (-21.6062858 64.1872132, -21.6062963 64.1870003)"
13506,11213,14650,False,15112,edge_15112,residential,"LINESTRING (-21.8532503 64.1277102, -21.8538319 64.1279294)",0.03741179375899015,377602867,"LINESTRING (-21.8532503 64.1277102, -21.8538319 64.1279294)"
13507,11214,10740,False,17385,edge_17385,service,"LINESTRING (-21.8967346 64.1435613, -21.8968478 64.1435661, -21.8970539 64.1435897, -21.8972499 64.143638, -21.8973049 64.1436844, -21.8973403 64.1437433, -21.8973429 64.1437861, -21.8973265 64.1438255)",0.048714936915961,610542584,"LINESTRING (-21.8967346 64.1435613, -21.8973265 64.1438255)"
13508,11214,6319,False,19090,edge_19090,service,"LINESTRING (-21.8967346 64.1435613, -21.8966921 64.1434154, -21.896684 64.1433487, -21.8966974 64.1432955, -21.8967363 64.1432218)",0.03823999575641272,681003060,"LINESTRING (-21.8967346 64.1435613, -21.8967363 64.1432218)"
13509,11215,6562,False,17537,edge_17537,service,"LINESTRING (-21.8170159 64.1062443, -21.8172021 64.1062446, -21.8172231 64.1054354)",0.09929113998885605,619489704,"LINESTRING (-21.8170159 64.1062443, -21.8172231 64.1054354)"
13510,11216,6186,False,11128,edge_11128,service,"LINESTRING (-21.8679741 64.1532074, -21.8678662 64.1532656, -21.8677498 64.1533284)",0.017352136060387654,158566828,"LINESTRING (-21.8679741 64.1532074, -21.8677498 64.1533284)"
13511,11216,10713,False,16281,edge_16281,secondary,"LINESTRING (-21.8679741 64.1532074, -21.8680272 64.1532215, -21.8688688 64.1534783, -21.8691968 64.15359)",0.07323761132692395,517326704,"LINESTRING (-21.8679741 64.1532074, -21.8691968 64.15359)"
13512,11219,11666,False,16174,edge_16174,trunk,"LINESTRING (-21.7805085 64.1099375, -21.780629 64.1102326, -21.7806742 64.1103913, -21.7807088 64.1105526, -21.7807424 64.1107582, -21.7807645 64.1110442, -21.7807417 64.1113297, -21.780697 64.1116267, -21.780646 64.1119162)",0.22158245758427206,516197559,"LINESTRING (-21.7805085 64.1099375, -21.780646 64.1119162)"
13513,11220,3580,False,8715,edge_8715,residential,"LINESTRING (-21.9162117 64.1389743, -21.9162819 64.1388905, -21.9166746 64.1384093)",0.06689718444519681,110176389,"LINESTRING (-21.9162117 64.1389743, -21.9166746 64.1384093)"
13514,11221,778,False,7328,edge_7328,service,"LINESTRING (-21.6872144 64.1097261, -21.6856706 64.1097332, -21.679641 64.1097215, -21.6751617 64.1096934, -21.6712859 64.109677, -21.6696256 64.1096758, -21.6691053 64.1096723, -21.6688666 64.1096594, -21.6687271 64.1096325, -21.6685843 64.1095369, -21.6691373 64.1091348, -21.6690838 64.109052)",0.9764550851336883,92493173,"LINESTRING (-21.6872144 64.1097261, -21.6690838 64.109052)"
13515,11221,15709,False,13703,edge_13703,track,"LINESTRING (-21.6872144 64.1097261, -21.6872145 64.1098089, -21.6869999 64.1098323, -21.6866469 64.1098855, -21.6864216 64.109937, -21.6860997 64.110026, -21.6856373 64.1100993, -21.685177 64.1101853, -21.6848445 64.1102977, -21.6842544 64.1104757, -21.6840183 64.1106069, -21.6837705 64.1107458, -21.6834915 64.1108676, -21.6832233 64.1109613, -21.6828049 64.1111534, -21.6825367 64.1112845, -21.6822266 64.1114126, -21.6817749 64.111486, -21.6811741 64.1115234, -21.6807235 64.111589, -21.680113 64.1116516, -21.6791045 64.1118061, -21.6779447 64.112109, -21.675638 64.112746, -21.6751338 64.1128632, -21.6750587 64.1128959, -21.6749847 64.1129397, -21.6748548 64.1129756, -21.6746832 64.1130177, -21.6744257 64.1130974, -21.6741789 64.1131489, -21.6738474 64.1131739, -21.6733206 64.113177, -21.6726769 64.1132145, -21.6725052 64.1132238, -21.6722381 64.1132723, -21.67184 64.1132847, -21.6717016 64.1133192, -21.6716362 64.1133784, -21.6713036 64.113814, -21.6709925 64.1141279, -21.6708219 64.1142606, -21.670692 64.1143152, -21.6703273 64.1144183, -21.6697586 64.1145682, -21.6693306 64.1146447, -21.6688799 64.1146963, -21.6686332 64.1147103, -21.668483 64.1147197, -21.6683424 64.1147649, -21.6681289 64.1148461, -21.6678167 64.1149897, -21.6675174 64.1150897, -21.6669477 64.1151958, -21.6664756 64.1152333, -21.6658544 64.1152068, -21.6652096 64.1151958, -21.6649746 64.1152302, -21.6649092 64.1152988, -21.6648663 64.1153925, -21.6649521 64.1157157, -21.6649746 64.1158485, -21.6648352 64.1159843, -21.6645659 64.1161887, -21.664524 64.1162419, -21.66448 64.1164136, -21.6644586 64.1165494, -21.6643835 64.1166384, -21.6642226 64.1167414, -21.6638685 64.1169428, -21.6635574 64.1171114, -21.6634501 64.1172191, -21.6634823 64.1173315, -21.6636335 64.1174877, -21.6637837 64.1177594, -21.6637837 64.1178858, -21.6632999 64.1193825)",1.8029982189568674,222361694,"LINESTRING (-21.6872144 64.1097261, -21.6632999 64.1193825)"
13516,11222,4595,False,10582,edge_10582,service,"LINESTRING (-21.8843632 64.1495033, -21.8844787 64.1495345, -21.8850023 64.1497008, -21.8852217 64.149773, -21.8858762 64.1499671, -21.886359 64.149663, -21.8865306 64.1495601, -21.886843 64.1493237, -21.8869041 64.1492776)",0.1818049992872832,148936100,"LINESTRING (-21.8843632 64.1495033, -21.8869041 64.1492776)"
13517,11222,1386,False,11559,edge_11559,residential,"LINESTRING (-21.8843632 64.1495033, -21.8848734 64.1491922, -21.8851502 64.1490235)",0.06578855992152208,164083322,"LINESTRING (-21.8843632 64.1495033, -21.8851502 64.1490235)"
13518,11223,5422,False,15272,edge_15272,secondary,"LINESTRING (-21.4795588 64.2937192, -21.4800834 64.2937846, -21.4803926 64.2938285, -21.4807383 64.2938719, -21.4811023 64.293904, -21.4817156 64.2939414)",0.1075678475946957,404421894,"LINESTRING (-21.4795588 64.2937192, -21.4817156 64.2939414)"
13519,11224,1523,False,491,edge_491,service,"LINESTRING (-21.9281825 64.1450541, -21.9283379 64.1449079, -21.9283526 64.1448941)",0.01966493754977002,5014135,"LINESTRING (-21.9281825 64.1450541, -21.9283526 64.1448941)"
