bus_fleet_size,bus_dispatch_interval_min,p_fail_scale,rep,seed,s,bus_makespan,multi_makespan,delta_makespan,bus_penalized_makespan,multi_penalized_makespan,delta_penalized_makespan,bus_success_count,multi_success_count,bus_success_rate,multi_success_rate,delta_success_rate,bus_completion_rate,multi_completion_rate,delta_completion_rate,bus_resource_eff,multi_resource_eff,delta_resource_eff,bus_leftover,multi_leftover,bus_censored_count,multi_censored_count,bus_total_personnel,multi_total_personnel,bus_bus_trips,multi_bus_trips,bus_train_trips,multi_train_trips,bus_bus_minutes,multi_bus_minutes,bus_train_minutes,multi_train_minutes,bus_lastmile_minutes,multi_lastmile_minutes,bus_lastmile_vehicle_minutes,multi_lastmile_vehicle_minutes,bus_road_vehicle_service_minutes,multi_road_vehicle_service_minutes,delta_road_vehicle_service_minutes,bus_train_service_minutes,multi_train_service_minutes,delta_train_service_minutes,bus_total_service_minutes,multi_total_service_minutes,delta_total_service_minutes,bus_passenger_travel_minutes,multi_passenger_travel_minutes,delta_passenger_travel_minutes,bus_passengers_per_vehicle_minute,multi_passengers_per_vehicle_minute,delta_passengers_per_vehicle_minute,bus_passengers_per_total_service_minute,multi_passengers_per_total_service_minute,delta_passengers_per_total_service_minute,bus_arrival_q50_min,multi_arrival_q50_min,delta_arrival_q50_min,bus_arrival_q90_min,multi_arrival_q90_min,delta_arrival_q90_min,bus_arrival_q95_min,multi_arrival_q95_min,delta_arrival_q95_min,bus_prob_completion_within_window,multi_prob_completion_within_window,delta_prob_completion_within_window
50,5.0,1.0,13,14,1.2,637.5242037255962,inf,-inf,637.5242037255962,1441440.0,-1440802.4757962744,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0224,0.0,1.0224,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,0.0,0.0,0.0,978.05,31.19,946.8599999999999,0.0,540.0,-540.0,978.05,571.19,406.8599999999999,42524.12,61356.11,-18831.989999999998,1.0224,0.0,1.0224,1.0224,0.0,1.0224,582.5242037255962,1440.0,-857.4757962744038,623.0242037255963,1440.0,-816.9757962744037,632.5242037255962,1440.0,-807.4757962744038,1.0,0.0,1.0
50,5.0,1.0,14,15,1.2,641.0497841901513,696.0349748954934,-54.98519070534212,641.0497841901513,696.0349748954934,-54.98519070534212,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9442,0.9479,-0.0036999999999999256,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1059.14,31.19,0.0,540.0,0.0,483.8,0.0,483.8,1059.14,514.99,544.1500000000001,0.0,540.0,-540.0,1059.14,1054.99,4.150000000000091,46049.68,82391.01,-36341.329999999994,0.9442,1.9418,-0.9975999999999999,0.9442,0.9479,-0.0036999999999999256,586.0497841901513,641.0349489585966,-54.985164768445316,626.5497841901514,681.5349748954935,-54.98519070534212,636.0497841901513,691.0349748954934,-54.98519070534212,1.0,1.0,0.0
50,5.0,1.0,15,16,1.2,637.5242037255962,696.0349748954934,-58.510771169897225,637.5242037255962,696.0349748954934,-58.510771169897225,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.05,514.99,463.05999999999995,0.0,540.0,-540.0,978.05,1054.99,-76.94000000000005,42524.12,82391.01,-39866.88999999999,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,582.5242037255962,641.0349489585966,-58.51074523300042,623.0242037255963,681.5349748954935,-58.510771169897225,632.5242037255962,691.0349748954934,-58.510771169897225,1.0,1.0,0.0
50,5.0,1.0,16,17,1.2,637.5242037255962,696.0349771303399,-58.51077340474376,637.5242037255962,696.0349771303399,-58.51077340474376,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.05,514.99,463.05999999999995,0.0,540.0,-540.0,978.05,1054.99,-76.94000000000005,42524.12,82391.01,-39866.88999999999,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,582.5242037255962,641.0349516079461,-58.51074788234996,623.0242037255963,681.53497713034,-58.51077340474376,632.5242037255962,691.0349771303399,-58.51077340474376,1.0,1.0,0.0
50,5.0,1.0,17,18,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
50,5.0,1.0,18,19,1.2,638.4235945458386,inf,-inf,638.4235945458386,1441440.0,-1440801.5764054542,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0013,0.0,1.0013,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,998.74,31.19,0.0,540.0,0.0,0.0,0.0,0.0,998.74,31.19,967.55,0.0,540.0,-540.0,998.74,571.19,427.54999999999995,43423.51,61356.11,-17932.6,1.0013,0.0,1.0013,1.0013,0.0,1.0013,583.4235945458386,1440.0,-856.5764054541614,623.9235945458387,1440.0,-816.0764054541613,633.4235945458386,1440.0,-806.5764054541614,1.0,0.0,1.0
50,5.0,1.0,19,20,1.2,639.1043011176155,696.0349748954934,-56.93067377787793,639.1043011176155,696.0349748954934,-56.93067377787793,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9858,0.9479,0.037900000000000045,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1014.4,31.19,0.0,540.0,0.0,483.8,0.0,483.8,1014.4,514.99,499.40999999999997,0.0,540.0,-540.0,1014.4,1054.99,-40.59000000000003,44104.19,82391.01,-38286.81999999999,0.9858,1.9418,-0.956,0.9858,0.9479,0.037900000000000045,584.1043011176155,641.0349489585966,-56.93064784098112,624.6043011176156,681.5349748954935,-56.93067377787793,634.1043011176155,691.0349748954934,-56.93067377787793,1.0,1.0,0.0
50,5.0,2.0,0,1,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
50,5.0,2.0,1,2,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
50,5.0,2.0,2,3,1.2,639.17836000498,705.9585883729338,-66.78022836795378,639.17836000498,705.9585883729338,-66.78022836795378,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9842,0.813,0.17120000000000002,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1016.1,152.91,0.0,480.0,0.0,597.05,0.0,597.05,1016.1,749.95,266.15,0.0,480.0,-480.0,1016.1,1229.95,-213.85000000000002,44178.27,92606.6,-48428.33000000001,0.9842,1.3334,-0.34919999999999995,0.9842,0.813,0.17120000000000002,584.17836000498,650.9585883729338,-66.78022836795378,624.6783600049802,691.458588372934,-66.78022836795378,634.17836000498,700.9585883729338,-66.78022836795378,1.0,1.0,0.0
50,5.0,2.0,3,4,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
50,5.0,2.0,4,5,1.2,640.2011081743418,inf,-inf,640.2011081743418,1441440.0,-1440799.7988918256,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9619,0.0,0.9619,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1039.62,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1039.62,31.19,1008.4299999999998,0.0,540.0,-540.0,1039.62,571.19,468.42999999999984,45200.99,61356.11,-16155.120000000003,0.9619,0.0,0.9619,0.9619,0.0,0.9619,585.2011081743418,1440.0,-854.7988918256582,625.7011081743419,1440.0,-814.2988918256581,635.2011081743418,1440.0,-804.7988918256582,1.0,0.0,1.0
50,5.0,2.0,5,6,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
50,5.0,2.0,6,7,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
50,5.0,2.0,7,8,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
50,5.0,2.0,8,9,1.2,641.0499205227401,inf,-inf,641.0499205227401,1441440.0,-1440798.9500794772,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9442,0.0,0.9442,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1059.15,166.91,0.0,480.0,0.0,0.0,0.0,0.0,1059.15,166.91,892.2400000000001,0.0,480.0,-480.0,1059.15,646.91,412.2400000000001,46049.8,67256.94,-21207.14,0.9442,0.0,0.9442,0.9442,0.0,0.9442,586.0499205227401,1440.0,-853.9500794772599,626.5499205227402,1440.0,-813.4500794772598,636.0499205227401,1440.0,-803.9500794772599,1.0,0.0,1.0
50,5.0,2.0,9,10,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
50,5.0,2.0,10,11,1.2,639.6898844483829,inf,-inf,639.6898844483829,1441440.0,-1440800.3101155516,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9729,0.0,0.9729,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1027.87,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1027.87,31.19,996.6799999999998,0.0,540.0,-540.0,1027.87,571.19,456.67999999999984,44689.78,61356.11,-16666.33,0.9729,0.0,0.9729,0.9729,0.0,0.9729,584.6898844483829,1440.0,-855.3101155516171,625.189884448383,1440.0,-814.810115551617,634.6898844483829,1440.0,-805.3101155516171,1.0,0.0,1.0
50,5.0,2.0,11,12,1.2,638.9810911311428,700.9585883729338,-61.97749724179107,638.9810911311428,700.9585883729338,-61.97749724179107,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9886,0.856,0.13260000000000005,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1011.56,31.19,0.0,540.0,0.0,597.05,0.0,597.05,1011.56,628.24,383.31999999999994,0.0,540.0,-540.0,1011.56,1168.24,-156.68000000000006,43981.01,87314.6,-43333.590000000004,0.9886,1.5918,-0.6032000000000001,0.9886,0.856,0.13260000000000005,583.9810911311428,645.9585554191221,-61.97746428797939,624.4810911311429,686.458588372934,-61.97749724179107,633.9810911311428,695.9585883729338,-61.97749724179107,1.0,1.0,0.0
50,5.0,2.0,12,13,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
50,5.0,2.0,13,14,1.2,641.4890051543464,inf,-inf,641.4890051543464,1441440.0,-1440798.5109948458,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9352,0.0,0.9352,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1069.25,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1069.25,31.19,1038.06,0.0,540.0,-540.0,1069.25,571.19,498.05999999999995,46488.91,61356.11,-14867.199999999997,0.9352,0.0,0.9352,0.9352,0.0,0.9352,586.4890051543464,1440.0,-853.5109948456536,626.9890051543465,1440.0,-813.0109948456535,636.4890051543464,1440.0,-803.5109948456536,1.0,0.0,1.0
50,5.0,2.0,14,15,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
50,5.0,2.0,15,16,1.2,638.9365800621749,inf,-inf,638.9365800621749,1441440.0,-1440801.0634199379,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9896,0.0,0.9896,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1010.54,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1010.54,31.19,979.3499999999999,0.0,540.0,-540.0,1010.54,571.19,439.3499999999999,43936.49,61356.11,-17419.620000000003,0.9896,0.0,0.9896,0.9896,0.0,0.9896,583.9365800621749,1440.0,-856.0634199378251,624.436580062175,1440.0,-815.563419937825,633.9365800621749,1440.0,-806.0634199378251,1.0,0.0,1.0
50,5.0,2.0,16,17,1.2,637.5242037255962,inf,-inf,637.5242037255962,1441440.0,-1440802.4757962744,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0224,0.0,1.0224,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,0.0,0.0,0.0,978.05,31.19,946.8599999999999,0.0,540.0,-540.0,978.05,571.19,406.8599999999999,42524.12,61356.11,-18831.989999999998,1.0224,0.0,1.0224,1.0224,0.0,1.0224,582.5242037255962,1440.0,-857.4757962744038,623.0242037255963,1440.0,-816.9757962744037,632.5242037255962,1440.0,-807.4757962744038,1.0,0.0,1.0
50,5.0,2.0,17,18,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
50,5.0,2.0,18,19,1.2,639.8374924313351,inf,-inf,639.8374924313351,1441440.0,-1440800.1625075687,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9697,0.0,0.9697,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1031.26,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1031.26,31.19,1000.0699999999999,0.0,540.0,-540.0,1031.26,571.19,460.06999999999994,44837.4,61356.11,-16518.71,0.9697,0.0,0.9697,0.9697,0.0,0.9697,584.8374924313351,1440.0,-855.1625075686649,625.3374924313352,1440.0,-814.6625075686648,634.8374924313351,1440.0,-805.1625075686649,1.0,0.0,1.0
50,5.0,2.0,19,20,1.2,644.8291898741236,inf,-inf,644.8291898741236,1441440.0,-1440795.1708101258,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8725,0.0,0.8725,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1146.07,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1146.07,31.19,1114.8799999999999,0.0,540.0,-540.0,1146.07,571.19,574.8799999999999,49829.06,61356.11,-11527.050000000003,0.8725,0.0,0.8725,0.8725,0.0,0.8725,589.8291898741236,1440.0,-850.1708101258764,630.3291898741237,1440.0,-809.6708101258763,639.8291898741236,1440.0,-800.1708101258764,1.0,0.0,1.0
50,10.0,0.5,0,1,1.2,752.9431676877244,696.0349748954934,56.908192792231034,752.9431676877244,696.0349748954934,56.908192792231034,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0125,0.9479,0.06459999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,987.69,31.19,0.0,540.0,0.0,483.8,0.0,483.8,987.69,514.99,472.70000000000005,0.0,540.0,-540.0,987.69,1054.99,-67.29999999999995,42943.15,82391.01,-39447.85999999999,1.0125,1.9418,-0.9293,1.0125,0.9479,0.06459999999999999,642.9431676877244,641.0349489585966,1.9082187291278387,723.9431676877247,681.5349748954935,42.40819279223115,742.9431676877244,691.0349748954934,51.908192792231034,1.0,1.0,0.0
50,10.0,0.5,1,2,1.2,752.8753839084211,696.0349748954934,56.840409012927694,752.8753839084211,696.0349748954934,56.840409012927694,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0141,0.9479,0.06620000000000004,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,986.13,31.19,0.0,540.0,0.0,483.8,0.0,483.8,986.13,514.99,471.14,0.0,540.0,-540.0,986.13,1054.99,-68.86000000000001,42875.37,82391.01,-39515.63999999999,1.0141,1.9418,-0.9277,1.0141,0.9479,0.06620000000000004,642.8753839084211,641.0349489585966,1.8404349498244983,723.8753839084213,681.5349748954935,42.34040901292781,742.8753839084211,691.0349748954934,51.840409012927694,1.0,1.0,0.0
50,10.0,0.5,2,3,1.2,752.5240352373265,700.9585883729338,51.5654468643927,752.5240352373265,700.9585883729338,51.5654468643927,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.856,0.1664,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,597.05,0.0,597.05,978.05,628.24,349.80999999999995,0.0,540.0,-540.0,978.05,1168.24,-190.19000000000005,42524.02,87314.6,-44790.58000000001,1.0224,1.5918,-0.5694000000000001,1.0224,0.856,0.1664,642.5240352373265,645.9585554191221,-3.4345201817956195,723.5240352373268,686.458588372934,37.06544686439281,742.5240352373265,695.9585883729338,46.5654468643927,1.0,1.0,0.0
50,10.0,0.5,3,4,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
50,10.0,0.5,4,5,1.2,752.9846201643397,696.0349748954934,56.949645268846325,752.9846201643397,696.0349748954934,56.949645268846325,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0115,0.9479,0.0636000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,988.65,31.19,0.0,540.0,0.0,483.8,0.0,483.8,988.65,514.99,473.65999999999997,0.0,540.0,-540.0,988.65,1054.99,-66.34000000000003,42984.6,82391.01,-39406.409999999996,1.0115,1.9418,-0.9302999999999999,1.0115,0.9479,0.0636000000000001,642.9846201643397,641.0349489585966,1.9496712057431296,723.98462016434,681.5349748954935,42.44964526884644,742.9846201643397,691.0349748954934,51.949645268846325,1.0,1.0,0.0
50,10.0,0.5,5,6,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
50,10.0,0.5,6,7,1.2,752.5240352373265,700.2586599581538,52.26537527917276,752.5240352373265,700.2586599581538,52.26537527917276,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.868,0.15439999999999998,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,580.95,0.0,580.95,978.05,612.14,365.90999999999997,0.0,540.0,-540.0,978.05,1152.14,-174.09000000000015,42524.02,86614.68,-44090.659999999996,1.0224,1.6336,-0.6112,1.0224,0.868,0.15439999999999998,642.5240352373265,645.258627987424,-2.7345927500974767,723.5240352373268,685.7586599581539,37.76537527917287,742.5240352373265,695.2586599581538,47.26537527917276,1.0,1.0,0.0
50,10.0,0.5,7,8,1.2,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
50,10.0,0.5,8,9,1.2,752.5240352373265,696.0349748954934,56.489060341833124,752.5240352373265,696.0349748954934,56.489060341833124,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.05,514.99,463.05999999999995,0.0,540.0,-540.0,978.05,1054.99,-76.94000000000005,42524.02,82391.01,-39866.99,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,642.5240352373265,641.0349489585966,1.4890862787299284,723.5240352373268,681.5349748954935,41.98906034183324,742.5240352373265,691.0349748954934,51.489060341833124,1.0,1.0,0.0
50,10.0,0.5,9,10,1.2,752.5240352373265,696.0349748954934,56.489060341833124,752.5240352373265,696.0349748954934,56.489060341833124,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.05,514.99,463.05999999999995,0.0,540.0,-540.0,978.05,1054.99,-76.94000000000005,42524.02,82391.01,-39866.99,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,642.5240352373265,641.0349489585966,1.4890862787299284,723.5240352373268,681.5349748954935,41.98906034183324,742.5240352373265,691.0349748954934,51.489060341833124,1.0,1.0,0.0
50,10.0,0.5,10,11,1.2,753.5486640553657,696.0349748954934,57.51368915987234,753.5486640553657,696.0349748954934,57.51368915987234,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9984,0.9479,0.05049999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1001.62,31.19,0.0,540.0,0.0,483.8,0.0,483.8,1001.62,514.99,486.63,0.0,540.0,-540.0,1001.62,1054.99,-53.370000000000005,43548.64,82391.01,-38842.369999999995,0.9984,1.9418,-0.9434,0.9984,0.9479,0.05049999999999999,643.5486640553657,641.0349489585966,2.513715096769147,724.548664055366,681.5349748954935,43.013689159872456,743.5486640553657,691.0349748954934,52.51368915987234,1.0,1.0,0.0
