sigma,policy,s,p_fail_scale,network_variant,failure_mode,capacity_reduction_factor,rep,seed,bus_makespan,multi_makespan,delta_makespan,bus_penalized_makespan,multi_penalized_makespan,delta_penalized_makespan,bus_success_count,multi_success_count,bus_success_rate,multi_success_rate,delta_success_rate,bus_completion_rate,multi_completion_rate,delta_completion_rate,bus_resource_eff,multi_resource_eff,delta_resource_eff,bus_leftover,multi_leftover,bus_censored_count,multi_censored_count,bus_total_personnel,multi_total_personnel,bus_bus_trips,multi_bus_trips,bus_train_trips,multi_train_trips,bus_bus_minutes,multi_bus_minutes,bus_train_minutes,multi_train_minutes,bus_lastmile_minutes,multi_lastmile_minutes,bus_lastmile_vehicle_minutes,multi_lastmile_vehicle_minutes,bus_road_vehicle_service_minutes,multi_road_vehicle_service_minutes,delta_road_vehicle_service_minutes,bus_train_service_minutes,multi_train_service_minutes,delta_train_service_minutes,bus_total_service_minutes,multi_total_service_minutes,delta_total_service_minutes,bus_passenger_travel_minutes,multi_passenger_travel_minutes,delta_passenger_travel_minutes,bus_passengers_per_vehicle_minute,multi_passengers_per_vehicle_minute,delta_passengers_per_vehicle_minute,bus_passengers_per_total_service_minute,multi_passengers_per_total_service_minute,delta_passengers_per_total_service_minute
0.5,GRACE_W60_T0.9,1.2,1.0,baseline,blocked,,6,7,632.9433807742483,695.2586599581538,-62.31527918390543,632.9433807742483,695.2586599581538,-62.31527918390543,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0125,0.9156,0.09689999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,987.7,31.19,0.0,480.0,0.0,580.95,0.0,580.95,987.7,612.14,375.56000000000006,0.0,480.0,-480.0,987.7,1092.14,-104.44000000000005,42943.28,86614.68,-43671.399999999994,1.0125,1.6336,-0.6211,1.0125,0.9156,0.09689999999999999
0.5,GRACE_W60_T0.9,1.2,1.0,baseline,blocked,,7,8,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,8.0,0.0,31.19,0.0,480.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,480.0,-480.0,0.0,511.19,-511.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0
0.5,GRACE_W60_T0.9,1.2,1.0,baseline,blocked,,8,9,634.0108448481018,691.0349748954934,-57.02413004739162,634.0108448481018,691.0349748954934,-57.02413004739162,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9879,1.005,-0.017099999999999893,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1012.25,31.19,0.0,480.0,0.0,483.8,0.0,483.8,1012.25,514.99,497.26,0.0,480.0,-480.0,1012.25,994.99,17.25999999999999,44010.75,82391.01,-38380.259999999995,0.9879,1.9418,-0.9539,0.9879,1.005,-0.017099999999999893
0.5,GRACE_W60_T0.9,1.2,1.0,baseline,blocked,,9,10,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,8.0,0.0,31.19,0.0,480.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,480.0,-480.0,0.0,511.19,-511.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0
0.7,STRICT,1.2,1.0,baseline,blocked,,0,1,638.391691049908,696.0349748954934,-57.643283845585415,638.391691049908,696.0349748954934,-57.643283845585415,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.002,0.9479,0.05410000000000004,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,998.01,31.19,0.0,540.0,0.0,483.8,0.0,483.8,998.01,514.99,483.02,0.0,540.0,-540.0,998.01,1054.99,-56.98000000000002,43391.6,82391.01,-38999.409999999996,1.002,1.9418,-0.9398,1.002,0.9479,0.05410000000000004
0.7,STRICT,1.2,1.0,baseline,blocked,,1,2,638.5264747406088,inf,-inf,638.5264747406088,1441440.0,-1440801.4735252594,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9989,0.0,0.9989,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1001.11,31.19,0.0,540.0,0.0,0.0,0.0,0.0,1001.11,31.19,969.92,0.0,540.0,-540.0,1001.11,571.19,429.91999999999996,43526.37,61356.11,-17829.739999999998,0.9989,0.0,0.9989,0.9989,0.0,0.9989
0.7,STRICT,1.2,1.0,baseline,blocked,,2,3,637.5242037255962,700.9585883729338,-63.43438464733765,637.5242037255962,700.9585883729338,-63.43438464733765,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.856,0.1664,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,597.05,0.0,597.05,978.05,628.24,349.80999999999995,0.0,540.0,-540.0,978.05,1168.24,-190.19000000000005,42524.12,87314.6,-44790.48,1.0224,1.5918,-0.5694000000000001,1.0224,0.856,0.1664
0.7,STRICT,1.2,1.0,baseline,blocked,,3,4,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7,STRICT,1.2,1.0,baseline,blocked,,4,5,637.9847975556058,696.1744686893275,-58.18967113372162,637.9847975556058,696.1744686893275,-58.18967113372162,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0115,0.945,0.06650000000000011,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,988.65,31.19,0.0,540.0,0.0,487.01,0.0,487.01,988.65,518.2,470.44999999999993,0.0,540.0,-540.0,988.65,1058.2,-69.55000000000007,42984.71,82530.5,-39545.79,1.0115,1.9298,-0.9182999999999999,1.0115,0.945,0.06650000000000011
0.7,STRICT,1.2,1.0,baseline,blocked,,5,6,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0
0.7,STRICT,1.2,1.0,baseline,blocked,,6,7,637.9433807742483,700.2586599581538,-62.31527918390543,637.9433807742483,700.2586599581538,-62.31527918390543,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0125,0.868,0.14449999999999996,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,987.7,31.19,0.0,540.0,0.0,580.95,0.0,580.95,987.7,612.14,375.56000000000006,0.0,540.0,-540.0,987.7,1152.14,-164.44000000000005,42943.28,86614.68,-43671.399999999994,1.0125,1.6336,-0.6211,1.0125,0.868,0.14449999999999996
0.7,STRICT,1.2,1.0,baseline,blocked,,7,8,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0
0.7,STRICT,1.2,1.0,baseline,blocked,,8,9,639.0108448481018,696.0349748954934,-57.02413004739162,639.0108448481018,696.0349748954934,-57.02413004739162,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9879,0.9479,0.040000000000000036,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1012.25,31.19,0.0,540.0,0.0,483.8,0.0,483.8,1012.25,514.99,497.26,0.0,540.0,-540.0,1012.25,1054.99,-42.74000000000001,44010.75,82391.01,-38380.259999999995,0.9879,1.9418,-0.9539,0.9879,0.9479,0.040000000000000036
0.7,STRICT,1.2,1.0,baseline,blocked,,9,10,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0
0.7,GRACE_W15_T0.8,1.2,1.0,baseline,blocked,,0,1,633.391691049908,691.0349748954934,-57.643283845585415,633.391691049908,691.0349748954934,-57.643283845585415,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.002,1.005,-0.0029999999999998916,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,998.01,31.19,0.0,480.0,0.0,483.8,0.0,483.8,998.01,514.99,483.02,0.0,480.0,-480.0,998.01,994.99,3.019999999999982,43391.6,82391.01,-38999.409999999996,1.002,1.9418,-0.9398,1.002,1.005,-0.0029999999999998916
0.7,GRACE_W15_T0.8,1.2,1.0,baseline,blocked,,1,2,633.5264747406088,inf,-inf,633.5264747406088,1441440.0,-1440806.4735252594,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9989,0.0,0.9989,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1001.11,31.19,0.0,480.0,0.0,0.0,0.0,0.0,1001.11,31.19,969.92,0.0,480.0,-480.0,1001.11,511.19,489.92,43526.37,61356.11,-17829.739999999998,0.9989,0.0,0.9989,0.9989,0.0,0.9989
0.7,GRACE_W15_T0.8,1.2,1.0,baseline,blocked,,2,3,632.5242037255962,695.9585883729338,-63.43438464733765,632.5242037255962,695.9585883729338,-63.43438464733765,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9023,0.12009999999999998,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,978.05,31.19,0.0,480.0,0.0,597.05,0.0,597.05,978.05,628.24,349.80999999999995,0.0,480.0,-480.0,978.05,1108.24,-130.19000000000005,42524.13,87314.61,-44790.48,1.0224,1.5918,-0.5694000000000001,1.0224,0.9023,0.12009999999999998
0.7,GRACE_W15_T0.8,1.2,1.0,baseline,blocked,,3,4,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7,GRACE_W15_T0.8,1.2,1.0,baseline,blocked,,4,5,632.9847975556058,691.1744686893275,-58.18967113372162,632.9847975556058,691.1744686893275,-58.18967113372162,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0115,1.0018,0.009700000000000042,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,988.65,31.19,0.0,480.0,0.0,487.01,0.0,487.01,988.65,518.2,470.44999999999993,0.0,480.0,-480.0,988.65,998.2,-9.550000000000068,42984.72,82530.5,-39545.78,1.0115,1.9298,-0.9182999999999999,1.0115,1.0018,0.009700000000000042
0.7,GRACE_W15_T0.8,1.2,1.0,baseline,blocked,,5,6,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,8.0,0.0,31.19,0.0,480.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,480.0,-480.0,0.0,511.19,-511.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0
0.7,GRACE_W15_T0.8,1.2,1.0,baseline,blocked,,6,7,632.9433807742483,695.2586599581538,-62.31527918390543,632.9433807742483,695.2586599581538,-62.31527918390543,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0125,0.9156,0.09689999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,987.7,31.19,0.0,480.0,0.0,580.95,0.0,580.95,987.7,612.14,375.56000000000006,0.0,480.0,-480.0,987.7,1092.14,-104.44000000000005,42943.28,86614.68,-43671.399999999994,1.0125,1.6336,-0.6211,1.0125,0.9156,0.09689999999999999
0.7,GRACE_W15_T0.8,1.2,1.0,baseline,blocked,,7,8,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,8.0,0.0,31.19,0.0,480.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,480.0,-480.0,0.0,511.19,-511.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0
0.7,GRACE_W15_T0.8,1.2,1.0,baseline,blocked,,8,9,634.0108448481018,691.0349748954934,-57.02413004739162,634.0108448481018,691.0349748954934,-57.02413004739162,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9879,1.005,-0.017099999999999893,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1012.25,31.19,0.0,480.0,0.0,483.8,0.0,483.8,1012.25,514.99,497.26,0.0,480.0,-480.0,1012.25,994.99,17.25999999999999,44010.75,82391.01,-38380.259999999995,0.9879,1.9418,-0.9539,0.9879,1.005,-0.017099999999999893
0.7,GRACE_W15_T0.8,1.2,1.0,baseline,blocked,,9,10,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,8.0,0.0,31.19,0.0,480.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,480.0,-480.0,0.0,511.19,-511.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0
0.7,GRACE_W15_T0.9,1.2,1.0,baseline,blocked,,0,1,633.391691049908,691.0349748954934,-57.643283845585415,633.391691049908,691.0349748954934,-57.643283845585415,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.002,1.005,-0.0029999999999998916,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,998.01,31.19,0.0,480.0,0.0,483.8,0.0,483.8,998.01,514.99,483.02,0.0,480.0,-480.0,998.01,994.99,3.019999999999982,43391.6,82391.01,-38999.409999999996,1.002,1.9418,-0.9398,1.002,1.005,-0.0029999999999998916
0.7,GRACE_W15_T0.9,1.2,1.0,baseline,blocked,,1,2,633.5264747406088,inf,-inf,633.5264747406088,1441440.0,-1440806.4735252594,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9989,0.0,0.9989,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1001.11,31.19,0.0,480.0,0.0,0.0,0.0,0.0,1001.11,31.19,969.92,0.0,480.0,-480.0,1001.11,511.19,489.92,43526.37,61356.11,-17829.739999999998,0.9989,0.0,0.9989,0.9989,0.0,0.9989
0.7,GRACE_W15_T0.9,1.2,1.0,baseline,blocked,,2,3,632.5242037255962,695.9585883729338,-63.43438464733765,632.5242037255962,695.9585883729338,-63.43438464733765,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9023,0.12009999999999998,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,978.05,31.19,0.0,480.0,0.0,597.05,0.0,597.05,978.05,628.24,349.80999999999995,0.0,480.0,-480.0,978.05,1108.24,-130.19000000000005,42524.12,87314.61,-44790.49,1.0224,1.5918,-0.5694000000000001,1.0224,0.9023,0.12009999999999998
0.7,GRACE_W15_T0.9,1.2,1.0,baseline,blocked,,3,4,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7,GRACE_W15_T0.9,1.2,1.0,baseline,blocked,,4,5,632.9847975556058,691.1744686893275,-58.18967113372162,632.9847975556058,691.1744686893275,-58.18967113372162,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0115,1.0018,0.009700000000000042,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,988.65,31.19,0.0,480.0,0.0,487.01,0.0,487.01,988.65,518.2,470.44999999999993,0.0,480.0,-480.0,988.65,998.2,-9.550000000000068,42984.71,82530.5,-39545.79,1.0115,1.9298,-0.9182999999999999,1.0115,1.0018,0.009700000000000042
0.7,GRACE_W15_T0.9,1.2,1.0,baseline,blocked,,5,6,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,8.0,0.0,31.19,0.0,480.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,480.0,-480.0,0.0,511.19,-511.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0
0.7,GRACE_W15_T0.9,1.2,1.0,baseline,blocked,,6,7,632.9433807742483,695.2586599581538,-62.31527918390543,632.9433807742483,695.2586599581538,-62.31527918390543,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0125,0.9156,0.09689999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,987.7,31.19,0.0,480.0,0.0,580.95,0.0,580.95,987.7,612.14,375.56000000000006,0.0,480.0,-480.0,987.7,1092.14,-104.44000000000005,42943.28,86614.68,-43671.399999999994,1.0125,1.6336,-0.6211,1.0125,0.9156,0.09689999999999999
0.7,GRACE_W15_T0.9,1.2,1.0,baseline,blocked,,7,8,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,8.0,0.0,31.19,0.0,480.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,480.0,-480.0,0.0,511.19,-511.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0
0.7,GRACE_W15_T0.9,1.2,1.0,baseline,blocked,,8,9,634.0108448481018,691.0349748954934,-57.02413004739162,634.0108448481018,691.0349748954934,-57.02413004739162,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9879,1.005,-0.017099999999999893,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1012.25,31.19,0.0,480.0,0.0,483.8,0.0,483.8,1012.25,514.99,497.26,0.0,480.0,-480.0,1012.25,994.99,17.25999999999999,44010.75,82391.01,-38380.259999999995,0.9879,1.9418,-0.9539,0.9879,1.005,-0.017099999999999893
0.7,GRACE_W15_T0.9,1.2,1.0,baseline,blocked,,9,10,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,8.0,0.0,31.19,0.0,480.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,480.0,-480.0,0.0,511.19,-511.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0
0.7,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,0,1,633.391691049908,691.0349748954934,-57.643283845585415,633.391691049908,691.0349748954934,-57.643283845585415,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.002,1.005,-0.0029999999999998916,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,998.01,31.19,0.0,480.0,0.0,483.8,0.0,483.8,998.01,514.99,483.02,0.0,480.0,-480.0,998.01,994.99,3.019999999999982,43391.6,82391.01,-38999.409999999996,1.002,1.9418,-0.9398,1.002,1.005,-0.0029999999999998916
0.7,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,1,2,633.5264747406088,inf,-inf,633.5264747406088,1441440.0,-1440806.4735252594,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9989,0.0,0.9989,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1001.11,31.19,0.0,480.0,0.0,0.0,0.0,0.0,1001.11,31.19,969.92,0.0,480.0,-480.0,1001.11,511.19,489.92,43526.37,61356.11,-17829.739999999998,0.9989,0.0,0.9989,0.9989,0.0,0.9989
0.7,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,2,3,632.5242037255962,695.9585883729338,-63.43438464733765,632.5242037255962,695.9585883729338,-63.43438464733765,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9023,0.12009999999999998,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,978.05,31.19,0.0,480.0,0.0,597.05,0.0,597.05,978.05,628.24,349.80999999999995,0.0,480.0,-480.0,978.05,1108.24,-130.19000000000005,42524.13,87314.61,-44790.48,1.0224,1.5918,-0.5694000000000001,1.0224,0.9023,0.12009999999999998
0.7,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,3,4,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,4,5,632.9847975556058,691.1744686893275,-58.18967113372162,632.9847975556058,691.1744686893275,-58.18967113372162,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0115,1.0018,0.009700000000000042,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,988.65,31.19,0.0,480.0,0.0,487.01,0.0,487.01,988.65,518.2,470.44999999999993,0.0,480.0,-480.0,988.65,998.2,-9.550000000000068,42984.72,82530.5,-39545.78,1.0115,1.9298,-0.9182999999999999,1.0115,1.0018,0.009700000000000042
0.7,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,5,6,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,8.0,0.0,31.19,0.0,480.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,480.0,-480.0,0.0,511.19,-511.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0
0.7,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,6,7,632.9433807742483,695.2586599581538,-62.31527918390543,632.9433807742483,695.2586599581538,-62.31527918390543,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0125,0.9156,0.09689999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,987.7,31.19,0.0,480.0,0.0,580.95,0.0,580.95,987.7,612.14,375.56000000000006,0.0,480.0,-480.0,987.7,1092.14,-104.44000000000005,42943.28,86614.68,-43671.399999999994,1.0125,1.6336,-0.6211,1.0125,0.9156,0.09689999999999999
0.7,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,7,8,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,8.0,0.0,31.19,0.0,480.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,480.0,-480.0,0.0,511.19,-511.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0
0.7,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,8,9,634.0108448481018,691.0349748954934,-57.02413004739162,634.0108448481018,691.0349748954934,-57.02413004739162,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9879,1.005,-0.017099999999999893,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1012.25,31.19,0.0,480.0,0.0,483.8,0.0,483.8,1012.25,514.99,497.26,0.0,480.0,-480.0,1012.25,994.99,17.25999999999999,44010.75,82391.01,-38380.259999999995,0.9879,1.9418,-0.9539,0.9879,1.005,-0.017099999999999893
0.7,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,9,10,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,8.0,0.0,31.19,0.0,480.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,480.0,-480.0,0.0,511.19,-511.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0
0.7,GRACE_W30_T0.9,1.2,1.0,baseline,blocked,,0,1,633.391691049908,691.0349748954934,-57.643283845585415,633.391691049908,691.0349748954934,-57.643283845585415,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.002,1.005,-0.0029999999999998916,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,8.0,998.01,31.19,0.0,480.0,0.0,483.8,0.0,483.8,998.01,514.99,483.02,0.0,480.0,-480.0,998.01,994.99,3.019999999999982,43391.6,82391.01,-38999.409999999996,1.002,1.9418,-0.9398,1.002,1.005,-0.0029999999999998916
0.7,GRACE_W30_T0.9,1.2,1.0,baseline,blocked,,1,2,633.5264747406088,inf,-inf,633.5264747406088,1441440.0,-1440806.4735252594,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9989,0.0,0.9989,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,8.0,1001.11,31.19,0.0,480.0,0.0,0.0,0.0,0.0,1001.11,31.19,969.92,0.0,480.0,-480.0,1001.11,511.19,489.92,43526.37,61356.11,-17829.739999999998,0.9989,0.0,0.9989,0.9989,0.0,0.9989
