s,p_fail_scale,network_variant,failure_mode,capacity_reduction_factor,rep,seed,bus_makespan,multi_makespan,delta_makespan,bus_penalized_makespan,multi_penalized_makespan,delta_penalized_makespan,bus_success_count,multi_success_count,bus_success_rate,multi_success_rate,delta_success_rate,bus_completion_rate,multi_completion_rate,delta_completion_rate,bus_resource_eff,multi_resource_eff,delta_resource_eff,bus_leftover,multi_leftover,bus_censored_count,multi_censored_count,bus_total_personnel,multi_total_personnel,bus_bus_trips,multi_bus_trips,bus_train_trips,multi_train_trips,bus_bus_minutes,multi_bus_minutes,bus_train_minutes,multi_train_minutes,bus_lastmile_minutes,multi_lastmile_minutes,bus_lastmile_vehicle_minutes,multi_lastmile_vehicle_minutes,bus_road_vehicle_service_minutes,multi_road_vehicle_service_minutes,delta_road_vehicle_service_minutes,bus_train_service_minutes,multi_train_service_minutes,delta_train_service_minutes,bus_total_service_minutes,multi_total_service_minutes,delta_total_service_minutes,bus_passenger_travel_minutes,multi_passenger_travel_minutes,delta_passenger_travel_minutes,bus_passengers_per_vehicle_minute,multi_passengers_per_vehicle_minute,delta_passengers_per_vehicle_minute,bus_passengers_per_total_service_minute,multi_passengers_per_total_service_minute,delta_passengers_per_total_service_minute,bus_arrival_q50_min,multi_arrival_q50_min,delta_arrival_q50_min,bus_arrival_q90_min,multi_arrival_q90_min,delta_arrival_q90_min,bus_arrival_q95_min,multi_arrival_q95_min,delta_arrival_q95_min,bus_prob_completion_within_window,multi_prob_completion_within_window,delta_prob_completion_within_window
1.2,0.5,baseline,blocked,,12,13,637.9433807742483,696.0349748954934,-58.091594121245066,637.9433807742483,696.0349748954934,-58.091594121245066,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0125,0.9479,0.06459999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,987.7,31.19,0.0,540.0,0.0,483.8,0.0,483.8,987.7,514.99,472.71000000000004,0.0,540.0,-540.0,987.7,1054.99,-67.28999999999996,42943.28,82391.01,-39447.729999999996,1.0125,1.9418,-0.9293,1.0125,0.9479,0.06459999999999999,582.9433807742483,641.0349489585966,-58.09156818434826,623.4433807742485,681.5349748954935,-58.091594121245066,632.9433807742483,691.0349748954934,-58.091594121245066,1.0,1.0,0.0
1.2,0.5,baseline,blocked,,13,14,637.5242037255962,696.0349748954934,-58.510771169897225,637.5242037255962,696.0349748954934,-58.510771169897225,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.05,514.99,463.05999999999995,0.0,540.0,-540.0,978.05,1054.99,-76.94000000000005,42524.12,82391.01,-39866.88999999999,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,582.5242037255962,641.0349489585966,-58.51074523300042,623.0242037255963,681.5349748954935,-58.510771169897225,632.5242037255962,691.0349748954934,-58.510771169897225,1.0,1.0,0.0
1.2,0.5,baseline,blocked,,14,15,641.0497841901513,696.0349748954934,-54.98519070534212,641.0497841901513,696.0349748954934,-54.98519070534212,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9442,0.9479,-0.0036999999999999256,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1059.14,31.19,0.0,540.0,0.0,483.8,0.0,483.8,1059.14,514.99,544.1500000000001,0.0,540.0,-540.0,1059.14,1054.99,4.150000000000091,46049.68,82391.01,-36341.329999999994,0.9442,1.9418,-0.9975999999999999,0.9442,0.9479,-0.0036999999999999256,586.0497841901513,641.0349489585966,-54.985164768445316,626.5497841901514,681.5349748954935,-54.98519070534212,636.0497841901513,691.0349748954934,-54.98519070534212,1.0,1.0,0.0
1.2,0.5,baseline,blocked,,15,16,637.5242037255962,696.0349748954934,-58.510771169897225,637.5242037255962,696.0349748954934,-58.510771169897225,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.05,514.99,463.05999999999995,0.0,540.0,-540.0,978.05,1054.99,-76.94000000000005,42524.12,82391.01,-39866.88999999999,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,582.5242037255962,641.0349489585966,-58.51074523300042,623.0242037255963,681.5349748954935,-58.510771169897225,632.5242037255962,691.0349748954934,-58.510771169897225,1.0,1.0,0.0
1.2,0.5,baseline,blocked,,16,17,637.5242037255962,696.0349771303399,-58.51077340474376,637.5242037255962,696.0349771303399,-58.51077340474376,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.05,514.99,463.05999999999995,0.0,540.0,-540.0,978.05,1054.99,-76.94000000000005,42524.12,82391.01,-39866.88999999999,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,582.5242037255962,641.0349516079461,-58.51074788234996,623.0242037255963,681.53497713034,-58.51077340474376,632.5242037255962,691.0349771303399,-58.51077340474376,1.0,1.0,0.0
1.2,0.5,baseline,blocked,,17,18,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
1.2,0.5,baseline,blocked,,18,19,637.5242037255962,inf,-inf,637.5242037255962,1441440.0,-1440802.4757962744,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0224,0.0,1.0224,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,0.0,0.0,0.0,978.05,31.19,946.8599999999999,0.0,540.0,-540.0,978.05,571.19,406.8599999999999,42524.12,61356.11,-18831.989999999998,1.0224,0.0,1.0224,1.0224,0.0,1.0224,582.5242037255962,1440.0,-857.4757962744038,623.0242037255963,1440.0,-816.9757962744037,632.5242037255962,1440.0,-807.4757962744038,1.0,0.0,1.0
1.2,0.5,baseline,blocked,,19,20,637.5242037255962,696.0349748954934,-58.510771169897225,637.5242037255962,696.0349748954934,-58.510771169897225,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.05,514.99,463.05999999999995,0.0,540.0,-540.0,978.05,1054.99,-76.94000000000005,42524.12,82391.01,-39866.88999999999,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,582.5242037255962,641.0349489585966,-58.51074523300042,623.0242037255963,681.5349748954935,-58.510771169897225,632.5242037255962,691.0349748954934,-58.510771169897225,1.0,1.0,0.0
1.2,0.5,baseline,blocked,,20,21,637.9847975556058,696.0349748954934,-58.05017733988757,637.9847975556058,696.0349748954934,-58.05017733988757,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0115,0.9479,0.0636000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,988.65,31.19,0.0,540.0,0.0,483.8,0.0,483.8,988.65,514.99,473.65999999999997,0.0,540.0,-540.0,988.65,1054.99,-66.34000000000003,42984.71,82391.01,-39406.299999999996,1.0115,1.9418,-0.9302999999999999,1.0115,0.9479,0.0636000000000001,582.9847975556058,641.0349489585966,-58.050151402990764,623.484797555606,681.5349748954935,-58.05017733988757,632.9847975556058,691.0349748954934,-58.05017733988757,1.0,1.0,0.0
1.2,0.5,baseline,blocked,,21,22,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
1.2,0.5,baseline,blocked,,22,23,637.5242037255962,696.0349748954934,-58.510771169897225,637.5242037255962,696.0349748954934,-58.510771169897225,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.05,514.99,463.05999999999995,0.0,540.0,-540.0,978.05,1054.99,-76.94000000000005,42524.12,82391.01,-39866.88999999999,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,582.5242037255962,641.0349489585966,-58.51074523300042,623.0242037255963,681.5349748954935,-58.510771169897225,632.5242037255962,691.0349748954934,-58.510771169897225,1.0,1.0,0.0
1.2,0.5,baseline,blocked,,23,24,638.451184608151,696.0349748954934,-57.58379028734237,638.451184608151,696.0349748954934,-57.58379028734237,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0006,0.905,0.09559999999999991,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,999.38,81.23,0.0,540.0,0.0,483.8,0.0,483.8,999.38,565.03,434.35,0.0,540.0,-540.0,999.38,1105.03,-105.64999999999998,43451.1,84566.45,-41115.35,1.0006,1.7698,-0.7692000000000001,1.0006,0.905,0.09559999999999991,583.451184608151,641.0349489585966,-57.58376435044556,623.9511846081512,681.5349748954935,-57.58379028734237,633.451184608151,691.0349748954934,-57.58379028734237,1.0,1.0,0.0
1.2,0.5,baseline,blocked,,24,25,637.5242037255962,696.0349748954934,-58.510771169897225,637.5242037255962,696.0349748954934,-58.510771169897225,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.05,514.99,463.05999999999995,0.0,540.0,-540.0,978.05,1054.99,-76.94000000000005,42524.12,82391.01,-39866.88999999999,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,582.5242037255962,641.0349489585966,-58.51074523300042,623.0242037255963,681.5349748954935,-58.510771169897225,632.5242037255962,691.0349748954934,-58.510771169897225,1.0,1.0,0.0
1.2,0.5,baseline,blocked,,25,26,637.5242037255962,inf,-inf,637.5242037255962,1441440.0,-1440802.4757962744,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0224,0.0,1.0224,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,0.0,0.0,0.0,978.05,31.19,946.8599999999999,0.0,540.0,-540.0,978.05,571.19,406.8599999999999,42524.12,61356.11,-18831.989999999998,1.0224,0.0,1.0224,1.0224,0.0,1.0224,582.5242037255962,1440.0,-857.4757962744038,623.0242037255963,1440.0,-816.9757962744037,632.5242037255962,1440.0,-807.4757962744038,1.0,0.0,1.0
1.2,0.5,baseline,blocked,,26,27,637.5242037255962,696.0349748954934,-58.510771169897225,637.5242037255962,696.0349748954934,-58.510771169897225,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.05,514.99,463.05999999999995,0.0,540.0,-540.0,978.05,1054.99,-76.94000000000005,42524.12,82391.01,-39866.88999999999,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,582.5242037255962,641.0349489585966,-58.51074523300042,623.0242037255963,681.5349748954935,-58.510771169897225,632.5242037255962,691.0349748954934,-58.510771169897225,1.0,1.0,0.0
1.2,0.5,baseline,blocked,,27,28,638.1768425902466,inf,-inf,638.1768425902466,1441440.0,-1440801.8231574097,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.007,0.0,1.007,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,993.06,31.19,0.0,540.0,0.0,0.0,0.0,0.0,993.06,31.19,961.8699999999999,0.0,540.0,-540.0,993.06,571.19,421.8699999999999,43176.73,61356.11,-18179.379999999997,1.007,0.0,1.007,1.007,0.0,1.007,583.1768425902466,1440.0,-856.8231574097534,623.6768425902467,1440.0,-816.3231574097533,633.1768425902466,1440.0,-806.8231574097534,1.0,0.0,1.0
1.2,0.5,baseline,blocked,,28,29,637.9433807742483,696.0349748954934,-58.091594121245066,637.9433807742483,696.0349748954934,-58.091594121245066,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0125,0.9479,0.06459999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,987.7,31.19,0.0,540.0,0.0,483.8,0.0,483.8,987.7,514.99,472.71000000000004,0.0,540.0,-540.0,987.7,1054.99,-67.28999999999996,42943.28,82391.01,-39447.729999999996,1.0125,1.9418,-0.9293,1.0125,0.9479,0.06459999999999999,582.9433807742483,641.0349489585966,-58.09156818434826,623.4433807742485,681.5349748954935,-58.091594121245066,632.9433807742483,691.0349748954934,-58.091594121245066,1.0,1.0,0.0
1.2,0.5,baseline,blocked,,29,30,637.5242037255962,696.0349748954934,-58.510771169897225,637.5242037255962,696.0349748954934,-58.510771169897225,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.05,514.99,463.05999999999995,0.0,540.0,-540.0,978.05,1054.99,-76.94000000000005,42524.12,82391.01,-39866.88999999999,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,582.5242037255962,641.0349489585966,-58.51074523300042,623.0242037255963,681.5349748954935,-58.510771169897225,632.5242037255962,691.0349748954934,-58.510771169897225,1.0,1.0,0.0
1.2,0.75,baseline,blocked,,0,1,638.362196195902,696.0349748954934,-57.67277869959139,638.362196195902,696.0349748954934,-57.67277869959139,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0027,0.9479,0.05479999999999996,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,997.33,31.19,0.0,540.0,0.0,483.8,0.0,483.8,997.33,514.99,482.34000000000003,0.0,540.0,-540.0,997.33,1054.99,-57.65999999999997,43362.08,82391.01,-39028.92999999999,1.0027,1.9418,-0.9391,1.0027,0.9479,0.05479999999999996,583.362196195902,641.0349489585966,-57.672752762694586,623.8621961959021,681.5349748954935,-57.67277869959139,633.362196195902,691.0349748954934,-57.67277869959139,1.0,1.0,0.0
1.2,0.75,baseline,blocked,,1,2,637.9497485422827,696.0349748954934,-58.085226353210714,637.9497485422827,696.0349748954934,-58.085226353210714,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0123,0.9479,0.06440000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,987.84,31.19,0.0,540.0,0.0,483.8,0.0,483.8,987.84,514.99,472.85,0.0,540.0,-540.0,987.84,1054.99,-67.14999999999998,42949.65,82391.01,-39441.35999999999,1.0123,1.9418,-0.9295,1.0123,0.9479,0.06440000000000001,582.9497485422827,641.0349489585966,-58.08520041631391,623.4497485422828,681.5349748954935,-58.085226353210714,632.9497485422827,691.0349748954934,-58.085226353210714,1.0,1.0,0.0
1.2,0.75,baseline,blocked,,2,3,637.5242037255962,700.9585883729338,-63.43438464733765,637.5242037255962,700.9585883729338,-63.43438464733765,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.856,0.1664,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,597.05,0.0,597.05,978.05,628.24,349.80999999999995,0.0,540.0,-540.0,978.05,1168.24,-190.19000000000005,42524.12,87314.6,-44790.48,1.0224,1.5918,-0.5694000000000001,1.0224,0.856,0.1664,582.5242037255962,645.9585554191221,-63.43435169352597,623.0242037255963,686.458588372934,-63.43438464733765,632.5242037255962,695.9585883729338,-63.43438464733765,1.0,1.0,0.0
1.2,0.75,baseline,blocked,,3,4,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
1.2,0.75,baseline,blocked,,4,5,637.9847975556058,696.1744686893275,-58.18967113372162,637.9847975556058,696.1744686893275,-58.18967113372162,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0115,0.945,0.06650000000000011,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,988.65,31.19,0.0,540.0,0.0,487.01,0.0,487.01,988.65,518.2,470.44999999999993,0.0,540.0,-540.0,988.65,1058.2,-69.55000000000007,42984.71,82530.5,-39545.79,1.0115,1.9298,-0.9182999999999999,1.0115,0.945,0.06650000000000011,582.9847975556058,641.1744410415415,-58.189643485935676,623.484797555606,681.6744686893276,-58.18967113372162,632.9847975556058,691.1744686893275,-58.18967113372162,1.0,1.0,0.0
1.2,0.75,baseline,blocked,,5,6,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
1.2,0.75,baseline,blocked,,6,7,637.5242037255962,700.2586599581538,-62.73445623255759,637.5242037255962,700.2586599581538,-62.73445623255759,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.868,0.15439999999999998,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,580.95,0.0,580.95,978.05,612.14,365.90999999999997,0.0,540.0,-540.0,978.05,1152.14,-174.09000000000015,42524.12,86614.68,-44090.55999999999,1.0224,1.6336,-0.6112,1.0224,0.868,0.15439999999999998,582.5242037255962,645.258627987424,-62.734424261827826,623.0242037255963,685.7586599581539,-62.73445623255759,632.5242037255962,695.2586599581538,-62.73445623255759,1.0,1.0,0.0
1.2,0.75,baseline,blocked,,7,8,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,23.0,0.0,9.0,0.0,31.19,0.0,540.0,0.0,0.0,0.0,0.0,0.0,31.19,-31.19,0.0,540.0,-540.0,0.0,571.19,-571.19,0.0,61356.11,-61356.11,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
1.2,0.75,baseline,blocked,,8,9,639.0108448481018,696.0349748954934,-57.02413004739162,639.0108448481018,696.0349748954934,-57.02413004739162,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9879,0.9479,0.040000000000000036,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1012.25,31.19,0.0,540.0,0.0,483.8,0.0,483.8,1012.25,514.99,497.26,0.0,540.0,-540.0,1012.25,1054.99,-42.74000000000001,44010.75,82391.01,-38380.259999999995,0.9879,1.9418,-0.9539,0.9879,0.9479,0.040000000000000036,584.0108448481018,641.0349489585966,-57.02410411049482,624.5108448481019,681.5349748954935,-57.02413004739162,634.0108448481018,691.0349748954934,-57.02413004739162,1.0,1.0,0.0
1.2,0.75,baseline,blocked,,9,10,637.5242037255962,696.0349748954934,-58.510771169897225,637.5242037255962,696.0349748954934,-58.510771169897225,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.05,514.99,463.05999999999995,0.0,540.0,-540.0,978.05,1054.99,-76.94000000000005,42524.12,82391.01,-39866.88999999999,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,582.5242037255962,641.0349489585966,-58.51074523300042,623.0242037255963,681.5349748954935,-58.510771169897225,632.5242037255962,691.0349748954934,-58.510771169897225,1.0,1.0,0.0
1.2,0.75,baseline,blocked,,10,11,638.5489002805878,696.0349748954934,-57.48607461490565,638.5489002805878,696.0349748954934,-57.48607461490565,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9984,0.9479,0.05049999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1001.62,31.19,0.0,540.0,0.0,483.8,0.0,483.8,1001.62,514.99,486.63,0.0,540.0,-540.0,1001.62,1054.99,-53.370000000000005,43548.79,82391.01,-38842.219999999994,0.9984,1.9418,-0.9434,0.9984,0.9479,0.05049999999999999,583.5489002805878,641.0349489585966,-57.48604867800884,624.0489002805879,681.5349748954935,-57.48607461490565,633.5489002805878,691.0349748954934,-57.48607461490565,1.0,1.0,0.0
1.2,0.75,baseline,blocked,,11,12,637.5242037255962,700.933978306757,-63.40977458116083,637.5242037255962,700.933978306757,-63.40977458116083,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.8564,0.16599999999999993,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,596.48,0.0,596.48,978.05,627.67,350.38,0.0,540.0,-540.0,978.05,1167.67,-189.62000000000012,42524.12,87290.0,-44765.88,1.0224,1.5932,-0.5708,1.0224,0.8564,0.16599999999999993,582.5242037255962,645.9339464844287,-63.40974275883252,623.0242037255963,686.4339783067571,-63.40977458116083,632.5242037255962,695.933978306757,-63.40977458116083,1.0,1.0,0.0
1.2,0.75,baseline,blocked,,12,13,637.9433807742483,inf,-inf,637.9433807742483,1441440.0,-1440802.0566192258,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0125,0.0,1.0125,0.0,1000.0,0.0,1000.0,1000.0,1000.0,23.0,23.0,0.0,9.0,987.7,31.19,0.0,540.0,0.0,0.0,0.0,0.0,987.7,31.19,956.51,0.0,540.0,-540.0,987.7,571.19,416.51,42943.28,61356.11,-18412.83,1.0125,0.0,1.0125,1.0125,0.0,1.0125,582.9433807742483,1440.0,-857.0566192257517,623.4433807742485,1440.0,-816.5566192257515,632.9433807742483,1440.0,-807.0566192257517,1.0,0.0,1.0
1.2,0.75,baseline,blocked,,13,14,637.5242037255962,696.0349748954934,-58.510771169897225,637.5242037255962,696.0349748954934,-58.510771169897225,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.05,514.99,463.05999999999995,0.0,540.0,-540.0,978.05,1054.99,-76.94000000000005,42524.12,82391.01,-39866.88999999999,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,582.5242037255962,641.0349489585966,-58.51074523300042,623.0242037255963,681.5349748954935,-58.510771169897225,632.5242037255962,691.0349748954934,-58.510771169897225,1.0,1.0,0.0
1.2,0.75,baseline,blocked,,14,15,641.0497841901513,696.0349748954934,-54.98519070534212,641.0497841901513,696.0349748954934,-54.98519070534212,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9442,0.9479,-0.0036999999999999256,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,1059.14,31.19,0.0,540.0,0.0,483.8,0.0,483.8,1059.14,514.99,544.1500000000001,0.0,540.0,-540.0,1059.14,1054.99,4.150000000000091,46049.68,82391.01,-36341.329999999994,0.9442,1.9418,-0.9975999999999999,0.9442,0.9479,-0.0036999999999999256,586.0497841901513,641.0349489585966,-54.985164768445316,626.5497841901514,681.5349748954935,-54.98519070534212,636.0497841901513,691.0349748954934,-54.98519070534212,1.0,1.0,0.0
1.2,0.75,baseline,blocked,,15,16,637.5242037255962,696.0349748954934,-58.510771169897225,637.5242037255962,696.0349748954934,-58.510771169897225,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.05,514.99,463.05999999999995,0.0,540.0,-540.0,978.05,1054.99,-76.94000000000005,42524.12,82391.01,-39866.88999999999,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,582.5242037255962,641.0349489585966,-58.51074523300042,623.0242037255963,681.5349748954935,-58.510771169897225,632.5242037255962,691.0349748954934,-58.510771169897225,1.0,1.0,0.0
1.2,0.75,baseline,blocked,,16,17,637.5242037255962,696.0349771303399,-58.51077340474376,637.5242037255962,696.0349771303399,-58.51077340474376,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0224,0.9479,0.07450000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,23.0,23.0,0.0,9.0,978.05,31.19,0.0,540.0,0.0,483.8,0.0,483.8,978.05,514.99,463.05999999999995,0.0,540.0,-540.0,978.05,1054.99,-76.94000000000005,42524.12,82391.01,-39866.88999999999,1.0224,1.9418,-0.9194,1.0224,0.9479,0.07450000000000001,582.5242037255962,641.0349516079461,-58.51074788234996,623.0242037255963,681.53497713034,-58.51077340474376,632.5242037255962,691.0349771303399,-58.51077340474376,1.0,1.0,0.0
1.2,0.75,baseline,blocked,,17,18,inf,inf,,1441440.0,1441440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,1440.0,0.0,0.0,0.0,0.0
